TIC,RAJ2000,DEJ2000,GAIA,Bmag,Vmag,Teff,logg,[M/H],Rad,Mass,LClass,Dist
431461286,263.49130350129,-14.87303729226,4137278057089288192,12.514,11.074,3465.0,,,106.617,,"GIANT",1470.03
429677758,260.37257327285,-12.63829067741,4141679191653170816,13.565,11.091,3515.0,,,58.417,,"GIANT",977.961
414656316,256.4855620769,-12.09755305415,4142547329099112192,12.566,10.544,3507.0,,,86.774,,"GIANT",672.533
106687713,269.62054771183,-18.14893534371,4143655843048884224,13.001,11.408,3510.0,,,66.475,,"GIANT",1508.29
358481684,270.30436154605,-17.27352879475,4143851075116617984,13.071,11.417,3525.0,,,43.742,,"GIANT",1029.69
362632609,271.54172874652,-15.02278840019,4146749933120412672,12.862,11.488,3517.0,,,72.172,,"GIANT",1128.65
363688479,271.94575698283,-13.0350393304,4147657378134165248,12.906,11.295,3452.0,,,75.886,,"GIANT",1064.23
209067384,268.85687604456,-13.65589061677,4148868451512409856,12.252,11.096,3527.0,,,70.809,,"GIANT",909.054
418773834,266.02231040284,-15.19354901561,4148982770717323136,12.345,10.946,3491.0,,,82.046,,"GIANT",1512.07
362783335,271.70633011428,-12.36150598928,4150747108885536768,14.892,11.419,3483.0,,,247.641,,"GIANT",1795.12
421590533,267.70722641302,-12.36970565937,4151493986516447872,13.158,10.815,3522.0,,,50.646,,"GIANT",886.531
432877402,277.8672593899,-11.87552364912,4153130953178833408,13.04,11.073,3529.0,,,96.532,,"GIANT",1340.54
387254412,277.04769544484,-11.65709040276,4153331236083321728,13.276,11.195,3507.0,,,15.474,,"GIANT",2787.59
16568910,275.13013574037,-11.80921972947,4153700461515400960,,10.626,3507.0,,,172.354,,"GIANT",1487.34
17835749,275.45884379716,-8.37335205913,4159406347064518784,12.326,10.95,3472.0,,,14.998,,"GIANT",322.883
383919532,273.48640453529,-6.75209565425,4160618554322095232,13.323,11.289,3512.0,,,14.599,,"GIANT",322.558
6265072,267.4766591111,-9.25454181157,4165279525853355136,12.956,11.074,3474.0,,,74.357,,"GIANT",747.227
171280083,260.29239831883,-8.52840005016,4167512870181174144,13.613,11.229,3459.0,,,89.275,,"GIANT",1073.6
422908878,295.96734335282,-15.60282329642,4181840163826187008,12.856,11.425,3481.0,,,56.579,,"GIANT",1064.86
47665399,296.84809685897,-14.56907238382,4182385109278652288,13.448,11.193,3491.0,,,83.281,,"GIANT",1639.63
130735614,289.47386006825,-14.5176527822,4185156668865965568,12.553,11.444,3452.0,,,93.017,,"GIANT",2328.67
439097551,293.64838257128,-12.35499539692,4186786759262834816,12.572,10.977,3496.0,,,83.711,,"GIANT",1655.31
100494371,292.91110165945,-11.78808712216,4187044427236082432,12.927,11.391,3526.0,,,80.64,,"GIANT",2108.57
100039131,292.30341368781,-10.61145062576,4188224890413434752,12.942,11.45,3516.0,,,59.947,,"GIANT",1350.53
100639202,293.03099991902,-10.17431515965,4188257600885569024,12.498,10.641,3545.0,,,60.136,,"GIANT",996.797
237866428,297.98938472935,-11.31974955864,4190123300316404352,12.692,10.963,3455.0,,,99.238,,"GIANT",1746.55
242875420,295.60775974982,-10.9717391878,4193067380136546560,13.318,10.734,3481.0,,,249.778,,"GIANT",4744.97
237622794,297.62156548498,-9.61311691753,4193611088639951360,13.088,10.727,3481.0,,,61.04,,"GIANT",1075.07
237964655,298.14798683111,-7.13445945049,4196792147577159296,13.019,11.223,3487.0,,,96.807,,"GIANT",1802.1
439600159,297.62316013225,-5.77644097028,4197187971765067392,12.945,11.468,3516.0,,,61.036,,"GIANT",1218.78
124044453,287.94636583243,-11.90552864308,4198262744391616000,12.783,10.809,3457.0,,,98.431,,"GIANT",1461.18
38277864,285.21980307926,-11.40752492902,4198987460010872320,13.191,11.221,3537.0,,,83.781,,"GIANT",1702.03
205088958,289.1576575213,-10.33528457387,4200116825926079232,13.51,10.981,3546.0,,,81.31,,"GIANT",1834.87
205090565,289.12013864217,-9.99619971115,4200883189837950336,12.84,11.0,3548.0,,,64.529,,"GIANT",1267.05
414093766,282.49389673466,-9.93496878487,4203109357359897088,13.24,10.906,3493.0,,,75.369,,"GIANT",1290.25
33844024,283.69092451204,-9.18885818419,4203619599446448640,12.185,10.934,3504.0,,,98.386,,"GIANT",1853.05
36899834,284.7402083965,-8.23309958085,4203798746762388736,12.285,10.813,3455.0,,,59.371,,"GIANT",1161.31
33504405,283.48553994035,-8.76080878481,4203838986394449024,13.712,11.235,3504.0,,,57.672,,"GIANT",1271.62
419128743,286.9633804679,-8.2392648742,4204535183365618304,13.39,11.405,3514.0,,,59.761,,"GIANT",1409.05
125146713,288.81492042504,-7.16061115399,4204899740174934016,13.135,10.568,3549.0,,,67.794,,"GIANT",991.926
39121286,285.53319443273,-6.76207248819,4205687334129043968,12.322,10.964,3483.0,,,93.057,,"GIANT",1718.02
99167552,291.20090581812,-7.82910376766,4207545268221889024,12.948,11.147,3459.0,,,66.272,,"GIANT",1082.24
242862180,295.48688731754,-6.22717963058,4208735214676867968,11.918,10.912,3524.0,,,60.431,,"GIANT",1218.26
242923816,296.11985701784,-6.17742822395,4208783318310436608,12.542,10.791,3463.0,,,110.3,,"GIANT",1589.44
249516059,293.31804054547,-4.2314847458,4210254464870044032,13.025,10.928,3450.0,,,61.958,,"GIANT",838.042
251371530,295.36011712898,-3.02508974825,4210782436611053312,12.755,11.163,3520.0,,,64.761,,"GIANT",993.92
51018977,290.73382180036,-5.81927968274,4211074563111233920,12.675,10.85,3512.0,,,78.719,,"GIANT",1181.62
58703097,290.14630434715,-3.33725348257,4212822924040493440,13.524,11.142,3548.0,,,75.77,,"GIANT",1290.71
156305655,305.39974016095,-8.00739699542,4215948320187985152,11.962,10.75,3466.0,,,92.759,,"GIANT",1649.81
205442979,304.15101150314,-7.45578703262,4216237285587825792,12.139,10.993,3537.0,,,54.959,,"GIANT",1462.43
212742401,307.34977898867,-5.85835932199,4217869957274497280,12.842,11.393,3548.0,,,69.399,,"GIANT",2032.14
212824610,307.88133752117,-4.47848447814,4218627658224456832,12.306,10.935,3541.0,,,72.338,,"GIANT",1695.17
212566062,306.23441121785,-4.91188341765,4218926656669058048,12.972,11.49,3469.0,,,99.472,,"GIANT",2532.27
212674974,306.75985107845,-4.16757913223,4219366353943854592,12.815,11.08,3503.0,,,59.332,,"GIANT",1589.91
248210648,310.87653003976,-0.94801594864,4227767378694439168,13.491,11.149,3517.0,,,75.219,,"GIANT",1783.19
466865370,310.95028153865,2.79632036122,4232134368297697792,13.303,11.118,3482.0,,,57.457,,"GIANT",1470.88
810971,300.75930907181,-1.64793160235,4235723380414416000,12.071,10.638,3518.0,,,67.753,,"GIANT",857.461
243918427,303.19871318011,-0.37849292589,4236349174325957504,11.454,10.969,3460.0,4.6964,,0.547,0.543,"DWARF",312.659
256405889,300.57732790576,1.72751147644,4237825199975397120,12.791,11.37,3543.0,,,79.019,,"GIANT",2241.01
249962705,294.72462963807,-1.87031061442,4237976584679584256,12.018,11.222,3460.0,4.7092,,0.532,0.529,"DWARF",414.132
405017473,298.3043314054,1.50782555982,4240576659103174400,12.389,10.91,3516.0,,,45.345,,"GIANT",1020.84
421821110,301.83090816138,2.84292629853,4244015209914181632,12.297,10.807,3511.0,,,66.271,,"GIANT",1479.94
399408552,304.357553052,5.34421674962,4249192741450197504,13.189,11.414,3510.0,,,69.593,,"GIANT",1838.14
374602926,305.97080575164,6.85246481083,4249863374821049088,12.941,11.321,3499.0,,,68.633,,"GIANT",1724.75
163876550,281.13025144325,-7.92422559236,4251852391466511488,12.96,11.082,3513.0,,,89.446,,"GIANT",1347.8
203692517,280.36227557653,-7.8229942481,4252569891447404672,13.362,11.461,3474.0,,,77.988,,"GIANT",1202.32
5168267,279.0011964277,-7.5266338434,4252824084766231168,12.58,11.177,3501.0,,,111.804,,"GIANT",2369.37
226152463,281.87782128056,-5.66739821398,4253354667934499840,13.219,11.421,3515.0,,,100.001,,"GIANT",1338.06
