TIC,RAJ2000,DEJ2000,GAIA,Bmag,Vmag,Teff,logg,[M/H],Rad,Mass,LClass,Dist
166268132,273.33463130888,13.69843312483,4497116876758660608,15.02,14.251,5824.0,4.5147,,0.938,1.05,"DWARF",667.184
166275588,273.50774258957,13.56557885083,4497116911118223360,15.19,14.398,5826.0,4.1879,,1.367,1.05,"DWARF",1035.87
166275641,273.4778391233,13.59474537851,4497117254715642624,14.258,13.465,5806.0,4.344,,1.136,1.04,"DWARF",568.226
166275710,273.47367939138,13.63051154552,4497118216788340352,15.214,14.449,5734.0,4.1527,,1.403,1.02,"DWARF",1012.85
166268218,273.41766094671,13.65343231319,4497121377884315264,15.315,14.483,5709.0,4.2973,,1.188,1.02,"DWARF",837.105
166275800,273.45338090668,13.67349761884,4497121549683000704,14.972,14.282,5846.0,4.4215,,1.049,1.06,"DWARF",728.101
166268141,273.37870310869,13.69310025005,4497122477395990400,15.575,14.745,5809.0,4.294,,1.204,1.04,"DWARF",993.894
166268108,273.34929095865,13.71192239151,4497122752274008064,13.854,13.105,5800.0,4.3478,-0.244,1.131,1.04,"DWARF",448.111
166276059,273.50500189502,13.78884898246,4497124779498453248,15.372,14.488,5821.0,4.3689,,1.11,1.05,"DWARF",910.73
150257044,272.20109413815,12.75695056733,4497128318547463936,15.051,14.466,5795.0,3.927,,1.837,1.04,"DWARF",1319.25
293789519,272.0173051527,12.76701063717,4497130586291332992,15.417,14.654,5761.0,4.2042,,1.328,1.03,"DWARF",1016.99
293789462,272.07989930945,12.78776929449,4497130861169233152,14.754,14.06,5814.0,4.5504,,0.899,1.046,"DWARF",571.209
150312517,272.41942487567,12.91661945207,4497137252079412608,13.852,13.107,5736.0,4.1816,,1.36,1.025,"DWARF",551.552
150312474,272.3996806563,12.94210553752,4497137561317100672,15.761,14.969,5820.0,4.0319,,1.636,1.05,"DWARF",1594.65
150260055,272.23927962534,13.01237556205,4497142302961187584,14.153,13.565,5778.0,3.7831,,2.168,1.04,"DWARF",988.228
286774545,271.95914101492,12.83415558573,4497143535611778944,14.458,13.717,5762.0,4.0158,,1.65,1.03,"DWARF",842.378
286774535,271.94886332234,12.84486802388,4497143746071139968,14.908,14.247,5860.0,3.8104,,2.121,1.06,"DWARF",1380.05
286774520,271.87159905288,12.85273996686,4497144673784082560,15.39,14.644,5823.0,4.3596,,1.122,1.05,"DWARF",905.317
293789115,271.9709443273,12.95814000773,4497147078964970240,14.652,14.024,5807.0,4.0642,,1.568,1.04,"DWARF",904.788
286669154,271.82111981638,12.91461146691,4497148075398188160,14.749,13.94,5706.6,4.0105,0.145,1.652,1.02,"DWARF",915.995
286669133,271.83137705341,12.90100114571,4497148006678710272,15.377,14.663,5817.0,4.2396,,1.288,1.05,"DWARF",998.061
