source_id,ra,dec,parallax,phot_g_mean_mag,Teff,dist_pc,sep_arcsec,is_target
2033110971015993088,294.8127886070356,31.167411947567206,0.44197700563644216,18.844709396362305,4678.292,1626.9307,502.1472294884818,False
2033124268235055232,294.6834986004198,31.24514152374213,0.17499973500235816,18.845035552978516,4751.3545,1669.9747,115.46541773112622,False
2033126780793445760,294.62289743659875,31.232463318461154,0.7144601077502089,18.84510612487793,,,127.73940874156258,False
2033109051163424512,294.7062706530409,31.09672031569278,0.3183655165760463,18.84524917602539,,,462.1828672087217,False
2033111314613492224,294.785265631652,31.198107369163107,0.1426786944525769,18.84532356262207,4230.994,765.8384,388.90029406560416,False
2033108845004944128,294.71721852621846,31.090317949225604,0.21790441295266208,18.845670700073242,4335.857,989.2444,494.9126885105847,False
2033121626832743040,294.5434050411126,31.12770218787104,-0.07987806936439273,18.845748901367188,4978.3794,2180.2366,490.5590463130791,False
2033122966897735168,294.7307001594552,31.198109248450347,0.27527231493314974,18.846033096313477,4941.531,2115.0225,226.52529521769793,False
2033128391420280960,294.60696412553153,31.308394755867752,0.38134704324399077,18.846282958984375,4548.652,1289.3402,362.07793446838,False
2033128735017667840,294.58003370120076,31.34378562454342,0.8381884088440318,18.84640121459961,3522.3503,521.5187,513.551975935942,False
2033147667217035648,294.74462877074563,31.27910097582952,0.23774295314516314,18.846763610839844,4619.654,1686.6725,334.7838326570819,False
2033134679235729792,294.85212716207366,31.232984855470285,0.9475159084406517,18.8467960357666,4008.9373,685.4471,589.2413077130877,False
2033146743808871552,294.79990907752614,31.262032361117928,0.13425199406089572,18.84684181213379,4738.104,1490.1089,453.3340269681599,False
2033125092868489984,294.5618712134866,31.177034247679295,0.0692460144579914,18.847124099731445,4886.8496,2036.8453,342.05173241282205,False
2033126054941371776,294.480027382042,31.228222559884397,0.26480645800421615,18.847190856933594,4652.263,1690.5437,559.2909624629866,False
2033123482258313088,294.66574334853857,31.186820733011654,-0.08334151606444146,18.84719467163086,,,117.4277199699654,False
2033108604486768384,294.6994966856395,31.057196122961862,-0.23669060961080135,18.84728240966797,,,595.0076568299191,False
2033127296189521024,294.6483267538819,31.27354795451224,0.15526489908978297,18.847332000732422,4399.1206,1380.7142,199.65009021781825,False
2033122554545177728,294.7168873200463,31.169627152384564,0.21691884154544144,18.847381591796875,4742.981,1651.19,247.15251884822163,False
2033133618384184832,294.8419200099865,31.158358888848916,0.025672855288276397,18.847436904907227,,,597.5780833917939,False
2033127463690988416,294.6890985451327,31.30468980370844,0.2829325607704452,18.847684860229492,4441.731,1445.7662,319.25762664625705,False
2033175674713342080,294.56289039953987,31.354067958946015,0.29129415266396574,18.84770393371582,4753.436,1716.7974,572.2597934110386,False
2033126231037913728,294.5344080090347,31.230094284620435,0.42244672268934236,18.847793579101562,4794.0117,1707.8033,392.8885939510565,False
2033125195947806720,294.5583913747269,31.203425344370295,0.41211571410408016,18.847797393798828,4722.9014,1659.5297,322.20900994326803,False
2033147156155453440,294.81381150230175,31.283322238505107,0.4334181476517016,18.847904205322266,4343.9526,1003.4062,522.7583333206933,False
2033122726343999872,294.6767825701393,31.173748851427188,0.37185568221681026,18.847957611083984,3856.752,602.3032,170.439032591081,False
2033127193110414720,294.6193179980053,31.281286696942324,1.6291996214732944,18.84810447692871,,,258.2357965959168,False
2033175228036790656,294.52323163432254,31.3335316724712,0.7128216530087401,18.84833526611328,3920.8735,603.0053,591.6482921061897,False
2033110425552804608,294.76921979792496,31.12899285360861,-0.3377450460405361,18.84856605529785,4050.7805,819.0898,464.56526642373655,False
2033125230307571200,294.58925187566155,31.209144993935315,0.20721740636878316,18.848630905151367,4752.9824,1728.0544,225.06904238276005,False
2033126089296973568,294.48608611794674,31.237283806831762,0.017386386148595036,18.84891700744629,4924.5264,2100.4512,543.5755483619364,False
2033121416376317440,294.5944080108249,31.132335335301796,0.37586417414912543,18.848955154418945,4327.876,1267.0624,374.7304718873729,False
2033126334117852288,294.54608648886403,31.250285258429134,0.17707715793341244,18.84940528869629,4565.388,1354.4753,372.1395964736425,False
2033121901710460416,294.61187842462334,31.151122133653473,0.2641314954446135,18.84943962097168,,,288.7388720402455,False
2033115716954774912,294.5227953682913,31.124837510258928,0.0298813649448132,18.849763870239258,4377.4243,955.1898,545.6450932915726,False
2033123035581479168,294.7603158188179,31.19835221471213,-0.20875340751354582,18.849796295166016,4448.0264,1386.2594,313.708259175972,False
2033147976467049088,294.711898195778,31.29736781866213,0.17256729421252923,18.84980583190918,4473.9956,1516.5898,321.38303960641736,False
2033125470825819136,294.54115907286825,31.227436955825443,0.06134786806164742,18.849958419799805,4593.4443,1403.3531,371.3360174112501,False
2033124238172559104,294.71794565355214,31.2729509920503,0.35414454044291166,18.850078582763672,4388.5796,1387.7861,260.18900776649576,False
2033128017744238592,294.5973016622414,31.29773759307899,0.1579001336088316,18.850221633911133,,,344.6601041679326,False
2033147770296289408,294.75941967846677,31.286706986996478,-0.08086240934523761,18.850378036499023,4987.196,2281.6133,387.32566793428254,False
2033109665345723648,294.7821198477855,31.1112848582444,0.07636623705250743,18.850406646728516,4558.256,1567.1534,537.864673884744,False
2033121244577501568,294.56801091960153,31.098293925171014,0.10285837292856237,18.850425720214844,4265.2485,729.2455,521.8261735751418,False
2033122103566882944,294.6040216254172,31.173947869206376,0.7973504247996275,18.85045051574707,3685.7688,624.973,240.38966129517408,False
2033124410006827392,294.70315097250693,31.272446747863995,0.22152332344440223,18.850706100463867,4614.7314,1691.5825,230.69996572525469,False
2033108668913131904,294.68512538154897,31.05498048032692,0.03758313476006877,18.850725173950195,5067.185,2582.7021,595.7908850345373,False
2033128047806533376,294.5829665629499,31.301724598058428,-0.007650566843398321,18.85089683532715,4607.2915,1680.265,382.6967945499901,False
2033135336371276160,294.8404194511428,31.26102178529338,-1.1562870163263372,18.85102653503418,,,571.2053019766671,False
2033120523022986112,294.58075598821904,31.094744779228893,0.08065878560820175,18.851144790649414,4773.0586,1874.2782,512.3901386756959,False
2033147186180732800,294.82723456822794,31.28688472508618,0.2168869163386664,18.8512020111084,4272.0723,1098.9337,565.5197339633572,False
2033147426698968576,294.80230630658815,31.302193699484864,0.7077210826083702,18.851219177246094,4505.7007,1535.4769,526.5367827892612,False
2033146911302759296,294.772389625513,31.26932228710678,0.2929166183163062,18.851791381835938,4787.445,1739.0645,386.30154038154495,False
2033120939673186176,294.6731061562677,31.129370024987068,0.10705470454577255,18.852270126342773,4784.7383,1789.461,325.4894360579934,False
2033126986987282688,294.63147692786197,31.267797872618083,-0.4905597889034617,18.85232162475586,,,197.6231982271994,False
2033147774601177344,294.7629424437871,31.27937890388451,0.09734354128584422,18.852436065673828,4497.2563,1440.1467,380.2184990548935,False
2033125028482262016,294.5167526908098,31.18815629546317,0.607842921170594,18.852449417114258,,,459.2175287258683,False
2033134580456955008,294.8429378732067,31.202426589322673,0.2305324607045998,18.852540969848633,,,562.2201896286508,False
2033109012527225600,294.6907719749523,31.09731822185957,0.1346088374744062,18.852746963500977,4786.5195,1807.68,448.1044644742681,False
