##############################################################################
# Effective Area File
# Telescope: WALTZER
# Units: Wavelength [Angstrom], Reflectivity , Dichroic_Eff ,
#        GratingEff , CCD_QE , EffectiveArea 
# Pixel scale: 0.90354
# Secondary obstruction : 15 %
# Notes: Reflectivity based on Pollux and HWO reflectivity
# Grating efficiency based on datasheets
# CCD QE based on datasheets
# Effective area = Telescope_area * Rprim * Rsec * Sec_obstr * R_fold * R_d1 
                *R_d2 * R_visgr * vis_geff * vis_detQE
# Generated on: 2026-02-19
##############################################################################
Wavelength	Reflectivity	Dichroic1_Eff	Dichroic2_Eff	GratingEff	CCD_QE	EffectiveArea_cm2 
7317.2405	0.8793	0.8000	0.8000	0.6611	0.8305	195.3672
7318.1441	0.8793	0.8000	0.8000	0.6614	0.8303	195.3915
7319.0476	0.8792	0.8000	0.8000	0.6617	0.8302	195.4158
7319.9512	0.8792	0.8000	0.8000	0.6620	0.8300	195.4401
7320.8547	0.8792	0.8000	0.8000	0.6623	0.8298	195.4643
7321.7582	0.8791	0.8000	0.8000	0.6626	0.8296	195.4884
7322.6618	0.8791	0.8000	0.8000	0.6629	0.8295	195.5125
7323.5653	0.8791	0.8000	0.8000	0.6630	0.8293	195.4876
7324.4689	0.8790	0.8000	0.8000	0.6631	0.8291	195.4483
7325.3724	0.8790	0.8000	0.8000	0.6632	0.8289	195.4091
7326.2759	0.8789	0.8000	0.8000	0.6633	0.8287	195.3699
7327.1795	0.8789	0.8000	0.8000	0.6634	0.8286	195.3307
7328.0830	0.8789	0.8000	0.8000	0.6635	0.8284	195.2914
7328.9866	0.8788	0.8000	0.8000	0.6636	0.8282	195.2522
7329.8901	0.8788	0.8000	0.8000	0.6637	0.8280	195.2130
7330.7937	0.8788	0.8000	0.8000	0.6638	0.8279	195.1737
7331.6972	0.8787	0.8000	0.8000	0.6639	0.8277	195.1344
7332.6007	0.8787	0.8000	0.8000	0.6639	0.8275	195.0952
7333.5043	0.8787	0.8000	0.8000	0.6640	0.8273	195.0559
7334.4078	0.8786	0.8000	0.8000	0.6641	0.8271	195.0166
7335.3114	0.8786	0.8000	0.8000	0.6642	0.8270	194.9774
7336.2149	0.8786	0.8000	0.8000	0.6643	0.8268	194.9381
7337.1184	0.8785	0.8000	0.8000	0.6644	0.8266	194.8988
7338.0220	0.8785	0.8000	0.8000	0.6645	0.8264	194.8595
7338.9255	0.8784	0.8000	0.8000	0.6646	0.8263	194.8202
7339.8291	0.8784	0.8000	0.8000	0.6647	0.8261	194.7809
7340.7326	0.8784	0.8000	0.8000	0.6648	0.8259	194.7415
7341.6361	0.8783	0.8000	0.8000	0.6649	0.8257	194.7022
7342.5397	0.8783	0.8000	0.8000	0.6649	0.8256	194.6629
7343.4432	0.8783	0.8000	0.8000	0.6650	0.8254	194.6236
7344.3468	0.8782	0.8000	0.8000	0.6651	0.8252	194.5842
7345.2503	0.8782	0.8000	0.8000	0.6652	0.8250	194.5449
7346.1538	0.8782	0.8000	0.8000	0.6653	0.8248	194.5055
7347.0574	0.8781	0.8000	0.8000	0.6654	0.8247	194.4662
7347.9609	0.8781	0.8000	0.8000	0.6655	0.8245	194.4268
7348.8645	0.8780	0.8000	0.8000	0.6656	0.8243	194.3874
7349.7680	0.8780	0.8000	0.8000	0.6657	0.8241	194.3481
7350.6716	0.8780	0.8000	0.8000	0.6658	0.8240	194.3176
7351.5751	0.8780	0.8000	0.8000	0.6659	0.8238	194.2902
7352.4786	0.8780	0.8000	0.8000	0.6659	0.8236	194.2628
7353.3822	0.8779	0.8000	0.8000	0.6660	0.8234	194.2354
7354.2857	0.8779	0.8000	0.8000	0.6661	0.8232	194.2080
7355.1893	0.8779	0.8000	0.8000	0.6662	0.8231	194.1806
7356.0928	0.8779	0.8000	0.8000	0.6663	0.8229	194.1532
7356.9963	0.8779	0.8000	0.8000	0.6664	0.8227	194.1257
7357.8999	0.8778	0.8000	0.8000	0.6665	0.8225	194.0983
7358.8034	0.8778	0.8000	0.8000	0.6666	0.8224	194.0708
7359.7070	0.8778	0.8000	0.8000	0.6667	0.8222	194.0433
7360.6105	0.8778	0.8000	0.8000	0.6668	0.8220	194.0158
7361.5140	0.8778	0.8000	0.8000	0.6669	0.8218	193.9884
7362.4176	0.8778	0.8000	0.8000	0.6669	0.8216	193.9609
7363.3211	0.8777	0.8000	0.8000	0.6670	0.8215	193.9334
7364.2247	0.8777	0.8000	0.8000	0.6671	0.8213	193.9058
7365.1282	0.8777	0.8000	0.8000	0.6672	0.8211	193.8783
7366.0317	0.8777	0.8000	0.8000	0.6673	0.8209	193.8508
7366.9353	0.8777	0.8000	0.8000	0.6674	0.8208	193.8232
7367.8388	0.8776	0.8000	0.8000	0.6675	0.8206	193.7957
7368.7424	0.8776	0.8000	0.8000	0.6676	0.8204	193.7681
7369.6459	0.8776	0.8000	0.8000	0.6677	0.8202	193.7406
7370.5495	0.8776	0.8000	0.8000	0.6678	0.8200	193.7130
7371.4530	0.8776	0.8000	0.8000	0.6679	0.8199	193.6854
7372.3565	0.8776	0.8000	0.8000	0.6679	0.8197	193.6578
7373.2601	0.8775	0.8000	0.8000	0.6680	0.8195	193.6302
7374.1636	0.8775	0.8000	0.8000	0.6681	0.8193	193.6026
7375.0672	0.8775	0.8000	0.8000	0.6682	0.8192	193.5750
7375.9707	0.8775	0.8000	0.8000	0.6683	0.8190	193.5473
7376.8742	0.8775	0.8000	0.8000	0.6684	0.8188	193.5197
7377.7778	0.8774	0.8000	0.8000	0.6685	0.8186	193.4920
7378.6813	0.8774	0.8000	0.8000	0.6686	0.8184	193.4644
7379.5849	0.8774	0.8000	0.8000	0.6687	0.8183	193.4367
7380.4884	0.8774	0.8000	0.8000	0.6688	0.8181	193.4090
7381.3919	0.8774	0.8000	0.8000	0.6689	0.8179	193.3813
7382.2955	0.8774	0.8000	0.8000	0.6689	0.8177	193.3537
7383.1990	0.8773	0.8000	0.8000	0.6690	0.8176	193.3259
7384.1026	0.8773	0.8000	0.8000	0.6691	0.8174	193.2982
7385.0061	0.8773	0.8000	0.8000	0.6692	0.8172	193.2633
7385.9096	0.8773	0.8000	0.8000	0.6691	0.8170	193.1796
7386.8132	0.8773	0.8000	0.8000	0.6690	0.8168	193.0959
7387.7167	0.8772	0.8000	0.8000	0.6689	0.8167	193.0122
7388.6203	0.8772	0.8000	0.8000	0.6688	0.8165	192.9286
7389.5238	0.8772	0.8000	0.8000	0.6687	0.8163	192.8449
7390.4274	0.8772	0.8000	0.8000	0.6686	0.8161	192.7613
7391.3309	0.8772	0.8000	0.8000	0.6685	0.8160	192.6778
7392.2344	0.8772	0.8000	0.8000	0.6684	0.8158	192.5942
7393.1380	0.8771	0.8000	0.8000	0.6683	0.8156	192.5107
7394.0415	0.8771	0.8000	0.8000	0.6682	0.8154	192.4272
7394.9451	0.8771	0.8000	0.8000	0.6681	0.8152	192.3437
7395.8486	0.8771	0.8000	0.8000	0.6680	0.8151	192.2602
7396.7521	0.8771	0.8000	0.8000	0.6679	0.8149	192.1768
7397.6557	0.8770	0.8000	0.8000	0.6678	0.8147	192.0934
7398.5592	0.8770	0.8000	0.8000	0.6676	0.8145	192.0100
7399.4628	0.8770	0.8000	0.8000	0.6675	0.8144	191.9266
7400.3663	0.8770	0.8000	0.8000	0.6674	0.8142	191.8384
7401.2698	0.8769	0.8000	0.8000	0.6673	0.8140	191.7432
7402.1734	0.8769	0.8000	0.8000	0.6672	0.8138	191.6481
7403.0769	0.8769	0.8000	0.8000	0.6671	0.8136	191.5530
7403.9805	0.8768	0.8000	0.8000	0.6670	0.8135	191.4579
7404.8840	0.8768	0.8000	0.8000	0.6669	0.8133	191.3628
7405.7875	0.8768	0.8000	0.8000	0.6668	0.8131	191.2678
7406.6911	0.8767	0.8000	0.8000	0.6667	0.8129	191.1728
7407.5946	0.8767	0.8000	0.8000	0.6666	0.8128	191.0779
7408.4982	0.8767	0.8000	0.8000	0.6665	0.8126	190.9830
7409.4017	0.8766	0.8000	0.8000	0.6664	0.8124	190.8881
7410.3053	0.8766	0.8000	0.8000	0.6663	0.8122	190.7932
7411.2088	0.8766	0.8000	0.8000	0.6662	0.8120	190.6984
7412.1123	0.8765	0.8000	0.8000	0.6661	0.8119	190.6036
7413.0159	0.8765	0.8000	0.8000	0.6660	0.8117	190.5088
7413.9194	0.8764	0.8000	0.8000	0.6659	0.8115	190.4141
7414.8230	0.8764	0.8000	0.8000	0.6658	0.8113	190.3194
7415.7265	0.8764	0.8000	0.8000	0.6657	0.8112	190.2247
7416.6300	0.8763	0.8000	0.8000	0.6656	0.8110	190.1301
7417.5336	0.8763	0.8000	0.8000	0.6655	0.8108	190.0355
7418.4371	0.8763	0.8000	0.8000	0.6654	0.8106	189.9410
7419.3407	0.8762	0.8000	0.8000	0.6653	0.8104	189.8464
7420.2442	0.8762	0.8000	0.8000	0.6652	0.8103	189.7519
7421.1477	0.8762	0.8000	0.8000	0.6651	0.8101	189.6574
7422.0513	0.8761	0.8000	0.8000	0.6650	0.8099	189.5630
7422.9548	0.8761	0.8000	0.8000	0.6649	0.8097	189.4686
7423.8584	0.8760	0.8000	0.8000	0.6648	0.8096	189.3742
7424.7619	0.8760	0.8000	0.8000	0.6647	0.8094	189.2799
7425.6654	0.8760	0.8000	0.8000	0.6646	0.8092	189.1856
7426.5690	0.8759	0.8000	0.8000	0.6645	0.8090	189.0913
7427.4725	0.8759	0.8000	0.8000	0.6644	0.8088	188.9971
7428.3761	0.8759	0.8000	0.8000	0.6642	0.8087	188.9029
7429.2796	0.8758	0.8000	0.8000	0.6641	0.8085	188.8087
7430.1832	0.8758	0.8000	0.8000	0.6640	0.8083	188.7145
7431.0867	0.8758	0.8000	0.8000	0.6639	0.8081	188.6204
7431.9902	0.8757	0.8000	0.8000	0.6638	0.8080	188.5264
7432.8938	0.8757	0.8000	0.8000	0.6637	0.8078	188.4323
7433.7973	0.8756	0.8000	0.8000	0.6636	0.8076	188.3383
7434.7009	0.8756	0.8000	0.8000	0.6635	0.8074	188.2443
7435.6044	0.8756	0.8000	0.8000	0.6634	0.8072	188.1504
7436.5079	0.8755	0.8000	0.8000	0.6633	0.8071	188.0564
7437.4115	0.8755	0.8000	0.8000	0.6632	0.8069	187.9626
7438.3150	0.8755	0.8000	0.8000	0.6631	0.8067	187.8687
7439.2186	0.8754	0.8000	0.8000	0.6630	0.8065	187.7749
7440.1221	0.8754	0.8000	0.8000	0.6629	0.8064	187.6738
7441.0256	0.8754	0.8000	0.8000	0.6627	0.8062	187.5675
7441.9292	0.8753	0.8000	0.8000	0.6626	0.8060	187.4613
7442.8327	0.8753	0.8000	0.8000	0.6624	0.8058	187.3551
7443.7363	0.8753	0.8000	0.8000	0.6623	0.8056	187.2490
7444.6398	0.8752	0.8000	0.8000	0.6621	0.8055	187.1429
7445.5433	0.8752	0.8000	0.8000	0.6620	0.8053	187.0368
7446.4469	0.8751	0.8000	0.8000	0.6619	0.8051	186.9308
7447.3504	0.8751	0.8000	0.8000	0.6617	0.8049	186.8249
7448.2540	0.8751	0.8000	0.8000	0.6616	0.8048	186.7189
7449.1575	0.8750	0.8000	0.8000	0.6614	0.8046	186.6130
7450.0611	0.8750	0.8000	0.8000	0.6613	0.8044	186.5072
7450.9646	0.8750	0.8000	0.8000	0.6611	0.8042	186.4014
7451.8681	0.8749	0.8000	0.8000	0.6610	0.8040	186.2956
7452.7717	0.8749	0.8000	0.8000	0.6608	0.8039	186.1899
7453.6752	0.8749	0.8000	0.8000	0.6607	0.8037	186.0842
7454.5788	0.8748	0.8000	0.8000	0.6605	0.8035	185.9786
7455.4823	0.8748	0.8000	0.8000	0.6604	0.8033	185.8730
7456.3858	0.8747	0.8000	0.8000	0.6602	0.8032	185.7674
7457.2894	0.8747	0.8000	0.8000	0.6601	0.8030	185.6619
7458.1929	0.8747	0.8000	0.8000	0.6599	0.8028	185.5564
7459.0965	0.8746	0.8000	0.8000	0.6598	0.8026	185.4510
7460.0000	0.8746	0.8000	0.8000	0.6596	0.8025	185.3456
7460.9035	0.8746	0.8000	0.8000	0.6595	0.8023	185.2402
7461.8071	0.8745	0.8000	0.8000	0.6594	0.8021	185.1349
7462.7106	0.8745	0.8000	0.8000	0.6592	0.8019	185.0296
7463.6142	0.8745	0.8000	0.8000	0.6591	0.8017	184.9244
7464.5177	0.8744	0.8000	0.8000	0.6589	0.8016	184.8192
7465.4212	0.8744	0.8000	0.8000	0.6588	0.8014	184.7140
7466.3248	0.8743	0.8000	0.8000	0.6586	0.8012	184.6089
7467.2283	0.8743	0.8000	0.8000	0.6585	0.8010	184.5038
7468.1319	0.8743	0.8000	0.8000	0.6583	0.8009	184.3988
7469.0354	0.8742	0.8000	0.8000	0.6582	0.8007	184.2938
7469.9389	0.8742	0.8000	0.8000	0.6580	0.8005	184.1888
7470.8425	0.8742	0.8000	0.8000	0.6579	0.8003	184.0839
7471.7460	0.8741	0.8000	0.8000	0.6577	0.8001	183.9791
7472.6496	0.8741	0.8000	0.8000	0.6576	0.8000	183.8742
7473.5531	0.8741	0.8000	0.8000	0.6574	0.7998	183.7694
7474.4567	0.8740	0.8000	0.8000	0.6573	0.7996	183.6647
7475.3602	0.8740	0.8000	0.8000	0.6571	0.7994	183.5600
7476.2637	0.8739	0.8000	0.8000	0.6570	0.7993	183.4553
7477.1673	0.8739	0.8000	0.8000	0.6568	0.7991	183.3507
7478.0708	0.8739	0.8000	0.8000	0.6567	0.7989	183.2461
7478.9744	0.8738	0.8000	0.8000	0.6566	0.7987	183.1415
7479.8779	0.8738	0.8000	0.8000	0.6564	0.7985	183.0370
7480.7814	0.8738	0.8000	0.8000	0.6563	0.7984	182.9326
7481.6850	0.8737	0.8000	0.8000	0.6561	0.7982	182.8281
7482.5885	0.8737	0.8000	0.8000	0.6560	0.7980	182.7238
7483.4921	0.8737	0.8000	0.8000	0.6558	0.7978	182.6176
7484.3956	0.8736	0.8000	0.8000	0.6556	0.7977	182.5016
7485.2991	0.8736	0.8000	0.8000	0.6554	0.7975	182.3856
7486.2027	0.8736	0.8000	0.8000	0.6552	0.7973	182.2697
7487.1062	0.8735	0.8000	0.8000	0.6551	0.7971	182.1538
7488.0098	0.8735	0.8000	0.8000	0.6549	0.7969	182.0380
7488.9133	0.8734	0.8000	0.8000	0.6547	0.7968	181.9222
7489.8168	0.8734	0.8000	0.8000	0.6545	0.7966	181.8065
7490.7204	0.8734	0.8000	0.8000	0.6543	0.7964	181.6908
7491.6239	0.8733	0.8000	0.8000	0.6541	0.7962	181.5752
7492.5275	0.8733	0.8000	0.8000	0.6539	0.7961	181.4596
7493.4310	0.8733	0.8000	0.8000	0.6537	0.7959	181.3441
7494.3346	0.8732	0.8000	0.8000	0.6535	0.7957	181.2286
7495.2381	0.8732	0.8000	0.8000	0.6534	0.7955	181.1131
7496.1416	0.8732	0.8000	0.8000	0.6532	0.7953	180.9978
7497.0452	0.8731	0.8000	0.8000	0.6530	0.7952	180.8824
7497.9487	0.8731	0.8000	0.8000	0.6528	0.7950	180.7671
7498.8523	0.8730	0.8000	0.8000	0.6526	0.7948	180.6519
7499.7558	0.8730	0.8000	0.8000	0.6524	0.7946	180.5367
7500.6593	0.8730	0.8000	0.8000	0.6522	0.7945	180.4215
7501.5629	0.8729	0.8000	0.8000	0.6520	0.7943	180.3064
7502.4664	0.8729	0.8000	0.8000	0.6518	0.7941	180.1914
7503.3700	0.8729	0.8000	0.8000	0.6516	0.7939	180.0764
7504.2735	0.8728	0.8000	0.8000	0.6515	0.7937	179.9614
7505.1770	0.8728	0.8000	0.8000	0.6513	0.7936	179.8465
7506.0806	0.8728	0.8000	0.8000	0.6511	0.7934	179.7317
7506.9841	0.8727	0.8000	0.8000	0.6509	0.7932	179.6169
7507.8877	0.8727	0.8000	0.8000	0.6507	0.7930	179.5021
7508.7912	0.8726	0.8000	0.8000	0.6505	0.7929	179.3874
7509.6947	0.8726	0.8000	0.8000	0.6503	0.7927	179.2727
7510.5983	0.8726	0.8000	0.8000	0.6501	0.7925	179.1581
7511.5018	0.8725	0.8000	0.8000	0.6499	0.7923	179.0436
7512.4054	0.8725	0.8000	0.8000	0.6498	0.7921	178.9290
7513.3089	0.8725	0.8000	0.8000	0.6496	0.7920	178.8146
7514.2125	0.8724	0.8000	0.8000	0.6494	0.7918	178.7002
7515.1160	0.8724	0.8000	0.8000	0.6492	0.7916	178.5858
7516.0195	0.8724	0.8000	0.8000	0.6490	0.7914	178.4715
7516.9231	0.8723	0.8000	0.8000	0.6488	0.7913	178.3572
7517.8266	0.8723	0.8000	0.8000	0.6486	0.7911	178.2429
7518.7302	0.8723	0.8000	0.8000	0.6484	0.7909	178.1288
7519.6337	0.8722	0.8000	0.8000	0.6482	0.7907	178.0146
7520.5372	0.8722	0.8000	0.8000	0.6481	0.7905	177.9005
7521.4408	0.8721	0.8000	0.8000	0.6479	0.7904	177.7865
7522.3443	0.8721	0.8000	0.8000	0.6477	0.7902	177.6725
7523.2479	0.8721	0.8000	0.8000	0.6475	0.7900	177.5586
7524.1514	0.8720	0.8000	0.8000	0.6473	0.7898	177.4447
7525.0549	0.8720	0.8000	0.8000	0.6471	0.7897	177.3308
7525.9585	0.8720	0.8000	0.8000	0.6469	0.7895	177.2170
7526.8620	0.8719	0.8000	0.8000	0.6467	0.7893	177.1033
7527.7656	0.8719	0.8000	0.8000	0.6465	0.7891	176.9896
7528.6691	0.8719	0.8000	0.8000	0.6463	0.7889	176.8759
7529.5726	0.8718	0.8000	0.8000	0.6462	0.7888	176.7623
7530.4762	0.8718	0.8000	0.8000	0.6460	0.7886	176.6488
7531.3797	0.8717	0.8000	0.8000	0.6458	0.7884	176.5353
7532.2833	0.8717	0.8000	0.8000	0.6456	0.7882	176.4218
7533.1868	0.8717	0.8000	0.8000	0.6454	0.7881	176.3084
7534.0904	0.8716	0.8000	0.8000	0.6452	0.7879	176.1950
7534.9939	0.8716	0.8000	0.8000	0.6450	0.7877	176.0830
7535.8974	0.8716	0.8000	0.8000	0.6448	0.7875	175.9718
7536.8010	0.8715	0.8000	0.8000	0.6447	0.7873	175.8606
7537.7045	0.8715	0.8000	0.8000	0.6445	0.7872	175.7495
7538.6081	0.8715	0.8000	0.8000	0.6443	0.7870	175.6383
7539.5116	0.8714	0.8000	0.8000	0.6441	0.7868	175.5273
7540.4151	0.8714	0.8000	0.8000	0.6439	0.7866	175.4163
7541.3187	0.8713	0.8000	0.8000	0.6438	0.7865	175.3053
7542.2222	0.8713	0.8000	0.8000	0.6436	0.7863	175.1944
7543.1258	0.8713	0.8000	0.8000	0.6434	0.7861	175.0835
7544.0293	0.8712	0.8000	0.8000	0.6432	0.7859	174.9727
7544.9328	0.8712	0.8000	0.8000	0.6430	0.7857	174.8619
7545.8364	0.8712	0.8000	0.8000	0.6428	0.7856	174.7512
7546.7399	0.8711	0.8000	0.8000	0.6427	0.7854	174.6405
7547.6435	0.8711	0.8000	0.8000	0.6425	0.7852	174.5299
7548.5470	0.8711	0.8000	0.8000	0.6423	0.7850	174.4193
7549.4505	0.8710	0.8000	0.8000	0.6421	0.7849	174.3087
7550.3541	0.8710	0.8000	0.8000	0.6419	0.7847	174.2025
7551.2576	0.8710	0.8000	0.8000	0.6418	0.7845	174.1028
7552.1612	0.8710	0.8000	0.8000	0.6416	0.7843	174.0032
7553.0647	0.8709	0.8000	0.8000	0.6414	0.7841	173.9037
7553.9683	0.8709	0.8000	0.8000	0.6412	0.7840	173.8042
7554.8718	0.8709	0.8000	0.8000	0.6410	0.7838	173.7047
7555.7753	0.8709	0.8000	0.8000	0.6408	0.7836	173.6052
7556.6789	0.8709	0.8000	0.8000	0.6407	0.7834	173.5058
7557.5824	0.8708	0.8000	0.8000	0.6405	0.7833	173.4064
7558.4860	0.8708	0.8000	0.8000	0.6403	0.7831	173.3027
7559.3895	0.8708	0.8000	0.8000	0.6401	0.7829	173.1966
7560.2930	0.8708	0.8000	0.8000	0.6399	0.7826	173.0906
7561.1966	0.8708	0.8000	0.8000	0.6398	0.7824	172.9847
7562.1001	0.8708	0.8000	0.8000	0.6396	0.7822	172.8788
7563.0037	0.8707	0.8000	0.8000	0.6394	0.7820	172.7729
7563.9072	0.8707	0.8000	0.8000	0.6392	0.7818	172.6670
7564.8107	0.8707	0.8000	0.8000	0.6390	0.7816	172.5612
7565.7143	0.8707	0.8000	0.8000	0.6388	0.7814	172.4555
7566.6178	0.8707	0.8000	0.8000	0.6387	0.7812	172.3497
7567.5214	0.8706	0.8000	0.8000	0.6385	0.7810	172.2441
7568.4249	0.8706	0.8000	0.8000	0.6383	0.7808	172.1384
7569.3284	0.8706	0.8000	0.8000	0.6381	0.7806	172.0328
7570.2320	0.8706	0.8000	0.8000	0.6379	0.7804	171.9272
7571.1355	0.8706	0.8000	0.8000	0.6378	0.7801	171.8217
7572.0391	0.8706	0.8000	0.8000	0.6376	0.7799	171.7162
7572.9426	0.8705	0.8000	0.8000	0.6374	0.7797	171.6107
7573.8462	0.8705	0.8000	0.8000	0.6372	0.7795	171.5053
7574.7497	0.8705	0.8000	0.8000	0.6370	0.7793	171.3999
7575.6532	0.8705	0.8000	0.8000	0.6368	0.7791	171.2946
7576.5568	0.8705	0.8000	0.8000	0.6367	0.7789	171.1893
7577.4603	0.8705	0.8000	0.8000	0.6365	0.7787	171.0840
7578.3639	0.8704	0.8000	0.8000	0.6363	0.7785	170.9788
7579.2674	0.8704	0.8000	0.8000	0.6361	0.7783	170.8736
7580.1709	0.8704	0.8000	0.8000	0.6359	0.7781	170.7684
7581.0745	0.8704	0.8000	0.8000	0.6358	0.7779	170.6633
7581.9780	0.8704	0.8000	0.8000	0.6356	0.7777	170.5582
7582.8816	0.8703	0.8000	0.8000	0.6354	0.7774	170.4532
7583.7851	0.8703	0.8000	0.8000	0.6352	0.7772	170.3482
7584.6886	0.8703	0.8000	0.8000	0.6350	0.7770	170.2432
7585.5922	0.8703	0.8000	0.8000	0.6348	0.7768	170.1383
7586.4957	0.8703	0.8000	0.8000	0.6347	0.7766	170.0334
7587.3993	0.8703	0.8000	0.8000	0.6345	0.7764	169.9286
7588.3028	0.8702	0.8000	0.8000	0.6343	0.7762	169.8238
7589.2063	0.8702	0.8000	0.8000	0.6341	0.7760	169.7190
7590.1099	0.8702	0.8000	0.8000	0.6339	0.7758	169.6143
7591.0134	0.8702	0.8000	0.8000	0.6338	0.7756	169.5096
7591.9170	0.8702	0.8000	0.8000	0.6336	0.7754	169.4049
7592.8205	0.8701	0.8000	0.8000	0.6334	0.7752	169.3003
7593.7241	0.8701	0.8000	0.8000	0.6332	0.7749	169.1958
7594.6276	0.8701	0.8000	0.8000	0.6330	0.7747	169.0912
7595.5311	0.8701	0.8000	0.8000	0.6328	0.7745	168.9867
7596.4347	0.8701	0.8000	0.8000	0.6327	0.7743	168.8821
7597.3382	0.8701	0.8000	0.8000	0.6325	0.7741	168.7743
7598.2418	0.8700	0.8000	0.8000	0.6323	0.7739	168.6666
7599.1453	0.8700	0.8000	0.8000	0.6321	0.7737	168.5589
7600.0488	0.8700	0.8000	0.8000	0.6319	0.7735	168.4502
7600.9524	0.8699	0.8000	0.8000	0.6317	0.7733	168.3216
7601.8559	0.8699	0.8000	0.8000	0.6315	0.7731	168.1931
7602.7595	0.8698	0.8000	0.8000	0.6313	0.7729	168.0646
7603.6630	0.8698	0.8000	0.8000	0.6311	0.7727	167.9363
7604.5665	0.8697	0.8000	0.8000	0.6309	0.7725	167.8080
7605.4701	0.8697	0.8000	0.8000	0.6307	0.7722	167.6797
7606.3736	0.8696	0.8000	0.8000	0.6305	0.7720	167.5516
7607.2772	0.8696	0.8000	0.8000	0.6303	0.7718	167.4235
7608.1807	0.8695	0.8000	0.8000	0.6301	0.7716	167.2955
7609.0842	0.8695	0.8000	0.8000	0.6299	0.7714	167.1675
7609.9878	0.8694	0.8000	0.8000	0.6297	0.7712	167.0396
7610.8913	0.8693	0.8000	0.8000	0.6296	0.7710	166.9118
7611.7949	0.8693	0.8000	0.8000	0.6294	0.7708	166.7840
7612.6984	0.8692	0.8000	0.8000	0.6292	0.7706	166.6563
7613.6020	0.8692	0.8000	0.8000	0.6290	0.7704	166.5287
7614.5055	0.8691	0.8000	0.8000	0.6288	0.7702	166.4012
7615.4090	0.8691	0.8000	0.8000	0.6286	0.7700	166.2737
7616.3126	0.8690	0.8000	0.8000	0.6284	0.7697	166.1463
7617.2161	0.8690	0.8000	0.8000	0.6282	0.7695	166.0189
7618.1197	0.8689	0.8000	0.8000	0.6280	0.7693	165.8916
7619.0232	0.8689	0.8000	0.8000	0.6278	0.7691	165.7644
7619.9267	0.8688	0.8000	0.8000	0.6276	0.7689	165.6373
7620.8303	0.8688	0.8000	0.8000	0.6274	0.7687	165.5102
7621.7338	0.8687	0.8000	0.8000	0.6272	0.7685	165.3832
7622.6374	0.8686	0.8000	0.8000	0.6270	0.7683	165.2563
7623.5409	0.8686	0.8000	0.8000	0.6268	0.7681	165.1294
7624.4444	0.8685	0.8000	0.8000	0.6266	0.7679	165.0026
7625.3480	0.8685	0.8000	0.8000	0.6264	0.7677	164.8758
7626.2515	0.8684	0.8000	0.8000	0.6262	0.7675	164.7492
7627.1551	0.8684	0.8000	0.8000	0.6261	0.7672	164.6226
7628.0586	0.8683	0.8000	0.8000	0.6259	0.7670	164.4960
7628.9621	0.8683	0.8000	0.8000	0.6257	0.7668	164.3695
7629.8657	0.8682	0.8000	0.8000	0.6255	0.7666	164.2431
7630.7692	0.8682	0.8000	0.8000	0.6253	0.7664	164.1168
7631.6728	0.8681	0.8000	0.8000	0.6251	0.7662	163.9905
7632.5763	0.8680	0.8000	0.8000	0.6249	0.7660	163.8643
7633.4799	0.8680	0.8000	0.8000	0.6247	0.7658	163.7382
7634.3834	0.8679	0.8000	0.8000	0.6245	0.7656	163.6121
7635.2869	0.8679	0.8000	0.8000	0.6243	0.7654	163.4861
7636.1905	0.8678	0.8000	0.8000	0.6241	0.7652	163.3602
7637.0940	0.8678	0.8000	0.8000	0.6239	0.7650	163.2343
7637.9976	0.8677	0.8000	0.8000	0.6237	0.7648	163.1085
7638.9011	0.8677	0.8000	0.8000	0.6235	0.7645	162.9828
7639.8046	0.8676	0.8000	0.8000	0.6233	0.7643	162.8571
7640.7082	0.8676	0.8000	0.8000	0.6231	0.7641	162.7315
7641.6117	0.8675	0.8000	0.8000	0.6229	0.7639	162.6060
7642.5153	0.8674	0.8000	0.8000	0.6228	0.7637	162.4806
7643.4188	0.8674	0.8000	0.8000	0.6226	0.7635	162.3552
7644.3223	0.8673	0.8000	0.8000	0.6224	0.7633	162.2298
7645.2259	0.8673	0.8000	0.8000	0.6222	0.7631	162.1046
7646.1294	0.8672	0.8000	0.8000	0.6220	0.7629	161.9794
7647.0330	0.8672	0.8000	0.8000	0.6218	0.7627	161.8542
7647.9365	0.8671	0.8000	0.8000	0.6216	0.7625	161.7292
7648.8400	0.8671	0.8000	0.8000	0.6214	0.7623	161.6042
7649.7436	0.8670	0.8000	0.8000	0.6212	0.7620	161.4793
7650.6471	0.8670	0.8000	0.8000	0.6210	0.7618	161.3616
7651.5507	0.8669	0.8000	0.8000	0.6208	0.7616	161.2469
7652.4542	0.8669	0.8000	0.8000	0.6206	0.7614	161.1323
7653.3578	0.8669	0.8000	0.8000	0.6204	0.7612	161.0176
7654.2613	0.8668	0.8000	0.8000	0.6202	0.7610	160.9031
7655.1648	0.8668	0.8000	0.8000	0.6200	0.7608	160.7886
7656.0684	0.8668	0.8000	0.8000	0.6198	0.7606	160.6741
7656.9719	0.8667	0.8000	0.8000	0.6196	0.7604	160.5597
7657.8755	0.8667	0.8000	0.8000	0.6194	0.7602	160.4454
7658.7790	0.8666	0.8000	0.8000	0.6193	0.7600	160.3311
