###############################################################
#Effective Area File
# Telescope: WALTZER
# Units: Wavelength [Angstrom], Reflectivity , Dichroic_Eff ,
#        GratingEff , CCD_QE , Throughput, EffectiveArea [cm2]
# Pixel scale: 0.417684
# Secondary obstruction : 15 %
# Notes: Reflectivity based on Pollux and HWO reflectivity
# Grating efficiency based on CUTE
# CCD QE based on datasheet and CUTE
# Effective area = Telescope_area * Rprim * Rsec * Sec_obstr * R_fold * R_d1
                *R_uvgr * Uv_geff *R_fold2 * Uv_detQE
# Generated on: 2026-02-19
###############################################################################
Wavelength	Reflectivity	Dichroic_Eff	GratingEff	CCD_QE	Throughput	EffectiveArea_cm2
2856.8705	0.9251	0.8000	0.5183	0.6027	0.1439	138.4701
2857.2882	0.9251	0.8000	0.5185	0.6029	0.1440	138.5627
2857.7059	0.9251	0.8000	0.5188	0.6031	0.1441	138.6554
2858.1236	0.9251	0.8000	0.5190	0.6032	0.1442	138.7481
2858.5413	0.9251	0.8000	0.5192	0.6034	0.1443	138.8408
2858.9590	0.9251	0.8000	0.5194	0.6036	0.1444	138.9335
2859.3766	0.9251	0.8000	0.5196	0.6038	0.1445	139.0277
2859.7943	0.9251	0.8000	0.5198	0.6039	0.1446	139.1221
2860.2120	0.9251	0.8000	0.5200	0.6041	0.1447	139.2222
2860.6297	0.9251	0.8000	0.5203	0.6043	0.1448	139.3278
2861.0474	0.9251	0.8000	0.5205	0.6044	0.1449	139.4320
2861.4651	0.9251	0.8000	0.5207	0.6046	0.1450	139.5249
2861.8828	0.9251	0.8000	0.5209	0.6048	0.1451	139.6179
2862.3004	0.9251	0.8000	0.5212	0.6049	0.1452	139.7108
2862.7181	0.9251	0.8000	0.5214	0.6051	0.1453	139.8039
2863.1358	0.9250	0.8000	0.5216	0.6053	0.1454	139.8969
2863.5535	0.9250	0.8000	0.5218	0.6054	0.1455	139.9900
2863.9712	0.9250	0.8000	0.5220	0.6056	0.1456	140.0831
2864.3889	0.9250	0.8000	0.5222	0.6058	0.1457	140.1866
2864.8065	0.9250	0.8000	0.5225	0.6059	0.1458	140.2910
2865.2242	0.9250	0.8000	0.5227	0.6061	0.1459	140.3894
2865.6419	0.9250	0.8000	0.5229	0.6063	0.1460	140.4826
2866.0596	0.9250	0.8000	0.5231	0.6064	0.1461	140.5759
2866.4773	0.9250	0.8000	0.5233	0.6066	0.1462	140.6691
2866.8950	0.9250	0.8000	0.5235	0.6068	0.1463	140.7624
2867.3127	0.9250	0.8000	0.5238	0.6069	0.1464	140.8654
2867.7303	0.9250	0.8000	0.5240	0.6071	0.1465	140.9716
2868.1480	0.9250	0.8000	0.5243	0.6073	0.1466	141.0738
2868.5657	0.9250	0.8000	0.5245	0.6074	0.1467	141.1688
2868.9834	0.9250	0.8000	0.5247	0.6076	0.1468	141.2639
2869.4011	0.9250	0.8000	0.5249	0.6078	0.1469	141.3574
2869.8188	0.9250	0.8000	0.5251	0.6079	0.1470	141.4510
2870.2364	0.9250	0.8000	0.5253	0.6081	0.1471	141.5509
2870.6541	0.9250	0.8000	0.5256	0.6083	0.1472	141.6557
2871.0718	0.9250	0.8000	0.5258	0.6084	0.1473	141.7587
2871.4895	0.9250	0.8000	0.5260	0.6086	0.1474	141.8523
2871.9072	0.9250	0.8000	0.5263	0.6088	0.1475	141.9460
2872.3249	0.9250	0.8000	0.5265	0.6089	0.1476	142.0397
2872.7426	0.9250	0.8000	0.5267	0.6091	0.1477	142.1334
2873.1602	0.9250	0.8000	0.5269	0.6093	0.1478	142.2315
2873.5779	0.9250	0.8000	0.5271	0.6094	0.1479	142.3365
2873.9956	0.9250	0.8000	0.5274	0.6096	0.1481	142.4416
2874.4133	0.9250	0.8000	0.5276	0.6098	0.1481	142.5356
2874.8310	0.9250	0.8000	0.5278	0.6099	0.1482	142.6295
2875.2487	0.9250	0.8000	0.5280	0.6101	0.1483	142.7244
2875.6663	0.9250	0.8000	0.5282	0.6103	0.1484	142.8199
2876.0840	0.9250	0.8000	0.5285	0.6104	0.1485	142.9178
2876.5017	0.9250	0.8000	0.5287	0.6106	0.1487	143.0247
2876.9194	0.9250	0.8000	0.5290	0.6108	0.1488	143.1316
2877.3371	0.9250	0.8000	0.5292	0.6109	0.1489	143.2282
2877.7548	0.9250	0.8000	0.5294	0.6111	0.1490	143.3223
2878.1724	0.9250	0.8000	0.5296	0.6113	0.1491	143.4164
2878.5901	0.9250	0.8000	0.5298	0.6114	0.1492	143.5106
2879.0078	0.9250	0.8000	0.5300	0.6116	0.1493	143.6049
2879.4255	0.9250	0.8000	0.5303	0.6118	0.1494	143.7105
2879.8432	0.9250	0.8000	0.5305	0.6119	0.1495	143.8160
2880.2609	0.9250	0.8000	0.5307	0.6121	0.1496	143.9146
2880.6786	0.9250	0.8000	0.5309	0.6123	0.1497	144.0089
2881.0962	0.9250	0.8000	0.5311	0.6124	0.1498	144.1032
2881.5139	0.9250	0.8000	0.5314	0.6126	0.1499	144.1975
2881.9316	0.9250	0.8000	0.5316	0.6128	0.1500	144.2919
2882.3493	0.9250	0.8000	0.5318	0.6129	0.1501	144.3864
2882.7670	0.9250	0.8000	0.5320	0.6131	0.1502	144.4808
2883.1847	0.9250	0.8000	0.5322	0.6133	0.1503	144.5760
2883.6023	0.9250	0.8000	0.5324	0.6134	0.1504	144.6721
2884.0200	0.9250	0.8000	0.5326	0.6136	0.1505	144.7683
2884.4377	0.9250	0.8000	0.5328	0.6138	0.1506	144.8645
2884.8554	0.9250	0.8000	0.5330	0.6139	0.1507	144.9607
2885.2731	0.9250	0.8000	0.5332	0.6141	0.1508	145.0559
2885.6908	0.9250	0.8000	0.5334	0.6143	0.1509	145.1506
2886.1085	0.9250	0.8000	0.5337	0.6144	0.1510	145.2452
2886.5261	0.9250	0.8000	0.5339	0.6146	0.1511	145.3400
2886.9438	0.9250	0.8000	0.5341	0.6148	0.1512	145.4347
2887.3615	0.9250	0.8000	0.5343	0.6149	0.1513	145.5295
2887.7792	0.9250	0.8000	0.5345	0.6151	0.1514	145.6243
2888.1969	0.9250	0.8000	0.5347	0.6153	0.1515	145.7191
2888.6146	0.9250	0.8000	0.5349	0.6154	0.1516	145.8139
2889.0322	0.9250	0.8000	0.5351	0.6156	0.1517	145.9089
2889.4499	0.9250	0.8000	0.5353	0.6158	0.1518	146.0055
2889.8676	0.9250	0.8000	0.5355	0.6159	0.1519	146.1021
2890.2853	0.9250	0.8000	0.5357	0.6161	0.1520	146.1987
2890.7030	0.9250	0.8000	0.5360	0.6163	0.1521	146.2954
2891.1207	0.9249	0.8000	0.5361	0.6164	0.1522	146.3883
2891.5383	0.9249	0.8000	0.5363	0.6166	0.1522	146.4719
2891.9560	0.9249	0.8000	0.5365	0.6168	0.1523	146.5556
2892.3737	0.9249	0.8000	0.5367	0.6169	0.1524	146.6495
2892.7914	0.9249	0.8000	0.5369	0.6171	0.1525	146.7446
2893.2091	0.9249	0.8000	0.5371	0.6173	0.1526	146.8398
2893.6268	0.9249	0.8000	0.5373	0.6175	0.1527	146.9350
2894.0445	0.9249	0.8000	0.5375	0.6176	0.1528	147.0290
2894.4621	0.9249	0.8000	0.5377	0.6178	0.1529	147.1128
2894.8798	0.9249	0.8000	0.5379	0.6180	0.1530	147.1967
2895.2975	0.9249	0.8000	0.5380	0.6181	0.1531	147.2817
2895.7152	0.9249	0.8000	0.5382	0.6183	0.1532	147.3673
2896.1329	0.9249	0.8000	0.5384	0.6185	0.1533	147.4565
2896.5506	0.9249	0.8000	0.5386	0.6186	0.1534	147.5536
2896.9682	0.9249	0.8000	0.5388	0.6188	0.1535	147.6507
2897.3859	0.9249	0.8000	0.5390	0.6190	0.1536	147.7357
2897.8036	0.9249	0.8000	0.5391	0.6191	0.1536	147.8197
2898.2213	0.9249	0.8000	0.5393	0.6193	0.1537	147.9037
2898.6390	0.9249	0.8000	0.5395	0.6195	0.1538	147.9878
2899.0567	0.9249	0.8000	0.5396	0.6196	0.1539	148.0719
2899.4744	0.9249	0.8000	0.5398	0.6198	0.1540	148.1560
2899.8920	0.9249	0.8000	0.5400	0.6200	0.1541	148.2401
2900.3097	0.9249	0.8000	0.5401	0.6201	0.1541	148.3094
2900.7274	0.9249	0.8000	0.5403	0.6201	0.1542	148.3736
2901.1451	0.9249	0.8000	0.5405	0.6202	0.1543	148.4384
2901.5628	0.9249	0.8000	0.5406	0.6203	0.1544	148.5043
2901.9805	0.9249	0.8000	0.5408	0.6204	0.1544	148.5702
2902.3981	0.9249	0.8000	0.5409	0.6205	0.1545	148.6252
2902.8158	0.9249	0.8000	0.5410	0.6206	0.1545	148.6796
2903.2335	0.9249	0.8000	0.5412	0.6206	0.1546	148.7396
2903.6512	0.9249	0.8000	0.5414	0.6207	0.1547	148.8038
2904.0689	0.9249	0.8000	0.5415	0.6208	0.1547	148.8681
2904.4866	0.9249	0.8000	0.5417	0.6209	0.1548	148.9324
2904.9043	0.9249	0.8000	0.5419	0.6210	0.1549	148.9967
2905.3219	0.9249	0.8000	0.5420	0.6211	0.1549	149.0521
2905.7396	0.9249	0.8000	0.5421	0.6211	0.1550	149.1050
2906.1573	0.9249	0.8000	0.5422	0.6212	0.1550	149.1578
2906.5750	0.9249	0.8000	0.5424	0.6213	0.1551	149.2106
2906.9927	0.9249	0.8000	0.5425	0.6214	0.1551	149.2635
2907.4104	0.9249	0.8000	0.5427	0.6215	0.1552	149.3293
2907.8280	0.9249	0.8000	0.5428	0.6216	0.1553	149.3954
2908.2457	0.9249	0.8000	0.5430	0.6216	0.1553	149.4547
2908.6634	0.9249	0.8000	0.5431	0.6217	0.1554	149.5092
2909.0811	0.9249	0.8000	0.5432	0.6218	0.1555	149.5635
2909.4988	0.9249	0.8000	0.5433	0.6219	0.1555	149.6164
2909.9165	0.9249	0.8000	0.5435	0.6220	0.1556	149.6693
2910.3341	0.9249	0.8000	0.5436	0.6221	0.1556	149.7222
2910.7518	0.9249	0.8000	0.5437	0.6222	0.1557	149.7752
2911.1695	0.9249	0.8000	0.5439	0.6222	0.1557	149.8281
2911.5872	0.9249	0.8000	0.5440	0.6223	0.1558	149.8811
2912.0049	0.9249	0.8000	0.5441	0.6224	0.1558	149.9340
2912.4226	0.9249	0.8000	0.5442	0.6225	0.1559	149.9870
2912.8403	0.9249	0.8000	0.5444	0.6226	0.1559	150.0400
2913.2579	0.9249	0.8000	0.5445	0.6227	0.1560	150.0940
2913.6756	0.9249	0.8000	0.5446	0.6227	0.1561	150.1487
2914.0933	0.9249	0.8000	0.5447	0.6228	0.1561	150.2008
2914.5110	0.9249	0.8000	0.5448	0.6229	0.1562	150.2440
2914.9287	0.9249	0.8000	0.5449	0.6230	0.1562	150.2872
2915.3464	0.9249	0.8000	0.5450	0.6231	0.1563	150.3385
2915.7640	0.9249	0.8000	0.5451	0.6232	0.1563	150.3915
2916.1817	0.9249	0.8000	0.5453	0.6232	0.1564	150.4446
2916.5994	0.9249	0.8000	0.5454	0.6233	0.1564	150.4976
2917.0171	0.9249	0.8000	0.5455	0.6234	0.1565	150.5503
2917.4348	0.9249	0.8000	0.5456	0.6235	0.1565	150.5935
2917.8525	0.9249	0.8000	0.5457	0.6236	0.1566	150.6367
2918.2702	0.9249	0.8000	0.5458	0.6237	0.1566	150.6800
2918.6878	0.9249	0.8000	0.5458	0.6237	0.1567	150.7232
2919.1055	0.9249	0.8000	0.5459	0.6238	0.1567	150.7690
2919.5232	0.9249	0.8000	0.5461	0.6239	0.1568	150.8221
2919.9409	0.9249	0.8000	0.5462	0.6240	0.1568	150.8752
2920.3586	0.9249	0.8000	0.5463	0.6241	0.1569	150.9184
2920.7763	0.9249	0.8000	0.5464	0.6242	0.1569	150.9600
2921.1939	0.9248	0.8000	0.5464	0.6242	0.1569	151.0023
2921.6116	0.9248	0.8000	0.5465	0.6243	0.1570	151.0456
2922.0293	0.9248	0.8000	0.5466	0.6244	0.1570	151.0897
2922.4470	0.9248	0.8000	0.5467	0.6245	0.1571	151.1446
2922.8647	0.9248	0.8000	0.5469	0.6246	0.1572	151.1995
2923.2824	0.9248	0.8000	0.5470	0.6247	0.1572	151.2454
2923.7000	0.9248	0.8000	0.5470	0.6247	0.1572	151.2870
2924.1177	0.9248	0.8000	0.5471	0.6248	0.1573	151.3286
2924.5354	0.9248	0.8000	0.5472	0.6249	0.1573	151.3702
2924.9531	0.9248	0.8000	0.5473	0.6250	0.1574	151.4119
2925.3708	0.9248	0.8000	0.5474	0.6251	0.1574	151.4535
2925.7885	0.9248	0.8000	0.5475	0.6252	0.1575	151.4952
2926.2062	0.9248	0.8000	0.5475	0.6252	0.1575	151.5368
2926.6238	0.9248	0.8000	0.5476	0.6253	0.1575	151.5785
2927.0415	0.9248	0.8000	0.5477	0.6254	0.1576	151.6203
2927.4592	0.9248	0.8000	0.5478	0.6255	0.1576	151.6637
2927.8769	0.9248	0.8000	0.5479	0.6256	0.1577	151.7071
2928.2946	0.9248	0.8000	0.5480	0.6257	0.1577	151.7505
2928.7123	0.9248	0.8000	0.5480	0.6257	0.1578	151.7939
2929.1299	0.9248	0.8000	0.5481	0.6258	0.1578	151.8331
2929.5476	0.9248	0.8000	0.5482	0.6259	0.1578	151.8633
2929.9653	0.9248	0.8000	0.5482	0.6260	0.1579	151.8934
2930.3830	0.9248	0.8000	0.5483	0.6261	0.1579	151.9341
2930.8007	0.9248	0.8000	0.5484	0.6262	0.1580	151.9758
2931.2184	0.9248	0.8000	0.5484	0.6262	0.1580	152.0185
2931.6361	0.9248	0.8000	0.5485	0.6263	0.1580	152.0619
2932.0537	0.9248	0.8000	0.5486	0.6264	0.1581	152.1053
2932.4714	0.9248	0.8000	0.5487	0.6265	0.1581	152.1488
2932.8891	0.9248	0.8000	0.5488	0.6266	0.1582	152.1922
2933.3068	0.9248	0.8000	0.5488	0.6267	0.1582	152.2259
2933.7245	0.9248	0.8000	0.5489	0.6267	0.1583	152.2561
2934.1422	0.9248	0.8000	0.5489	0.6268	0.1583	152.2902
2934.5598	0.9248	0.8000	0.5490	0.6269	0.1583	152.3320
2934.9775	0.9248	0.8000	0.5491	0.6270	0.1584	152.3737
2935.3952	0.9248	0.8000	0.5491	0.6271	0.1584	152.4061
2935.8129	0.9248	0.8000	0.5492	0.6272	0.1584	152.4380
2936.2306	0.9248	0.8000	0.5492	0.6272	0.1585	152.4763
2936.6483	0.9248	0.8000	0.5493	0.6273	0.1585	152.5198
2937.0660	0.9248	0.8000	0.5494	0.6274	0.1586	152.5612
2937.4836	0.9248	0.8000	0.5494	0.6275	0.1586	152.5914
2937.9013	0.9248	0.8000	0.5495	0.6276	0.1586	152.6216
2938.3190	0.9248	0.8000	0.5496	0.6277	0.1587	152.6607
2938.7367	0.9248	0.8000	0.5496	0.6277	0.1587	152.7025
2939.1544	0.9248	0.8000	0.5497	0.6278	0.1588	152.7406
2939.5721	0.9248	0.8000	0.5498	0.6279	0.1588	152.7726
2939.9897	0.9248	0.8000	0.5498	0.6280	0.1588	152.8045
2940.4074	0.9248	0.8000	0.5498	0.6281	0.1589	152.8364
2940.8251	0.9248	0.8000	0.5499	0.6282	0.1589	152.8684
2941.2428	0.9248	0.8000	0.5499	0.6282	0.1589	152.9061
2941.6605	0.9248	0.8000	0.5500	0.6283	0.1590	152.9479
2942.0782	0.9248	0.8000	0.5501	0.6284	0.1590	152.9876
2942.4958	0.9248	0.8000	0.5501	0.6285	0.1590	153.0178
2942.9135	0.9248	0.8000	0.5502	0.6286	0.1591	153.0480
2943.3312	0.9248	0.8000	0.5502	0.6287	0.1591	153.0796
2943.7489	0.9248	0.8000	0.5503	0.6287	0.1591	153.1116
2944.1666	0.9248	0.8000	0.5503	0.6288	0.1592	153.1436
2944.5843	0.9248	0.8000	0.5504	0.6289	0.1592	153.1755
2945.0020	0.9248	0.8000	0.5504	0.6290	0.1592	153.2075
2945.4196	0.9248	0.8000	0.5505	0.6291	0.1593	153.2494
2945.8373	0.9248	0.8000	0.5506	0.6292	0.1593	153.2913
2946.2550	0.9248	0.8000	0.5506	0.6293	0.1594	153.3261
2946.6727	0.9248	0.8000	0.5507	0.6293	0.1594	153.3563
2947.0904	0.9248	0.8000	0.5507	0.6294	0.1594	153.3870
2947.5081	0.9248	0.8000	0.5508	0.6295	0.1595	153.4190
2947.9257	0.9248	0.8000	0.5508	0.6296	0.1595	153.4509
2948.3434	0.9248	0.8000	0.5508	0.6297	0.1595	153.4829
2948.7611	0.9248	0.8000	0.5509	0.6298	0.1596	153.5150
2949.1788	0.9248	0.8000	0.5509	0.6298	0.1596	153.5470
2949.5965	0.9248	0.8000	0.5510	0.6299	0.1596	153.5790
2950.0142	0.9248	0.8000	0.5510	0.6300	0.1597	153.6117
2950.4319	0.9248	0.8000	0.5510	0.6302	0.1597	153.6641
2950.8495	0.9248	0.8000	0.5511	0.6303	0.1598	153.7164
2951.2672	0.9248	0.8000	0.5511	0.6305	0.1598	153.7677
2951.6849	0.9248	0.8000	0.5512	0.6307	0.1599	153.8184
2952.1026	0.9248	0.8000	0.5512	0.6308	0.1599	153.8691
2952.5203	0.9248	0.8000	0.5513	0.6310	0.1600	153.9197
2952.9380	0.9248	0.8000	0.5513	0.6312	0.1600	153.9704
2953.3556	0.9248	0.8000	0.5513	0.6313	0.1601	154.0226
2953.7733	0.9248	0.8000	0.5514	0.6315	0.1601	154.0750
2954.1910	0.9248	0.8000	0.5514	0.6317	0.1602	154.1275
2954.6087	0.9248	0.8000	0.5515	0.6318	0.1603	154.1799
2955.0264	0.9248	0.8000	0.5515	0.6320	0.1603	154.2322
2955.4441	0.9248	0.8000	0.5515	0.6322	0.1604	154.2830
2955.8617	0.9248	0.8000	0.5516	0.6323	0.1604	154.3337
2956.2794	0.9248	0.8000	0.5516	0.6325	0.1605	154.3844
2956.6971	0.9248	0.8000	0.5517	0.6327	0.1605	154.4351
2957.1148	0.9248	0.8000	0.5517	0.6328	0.1606	154.4863
2957.5325	0.9248	0.8000	0.5518	0.6330	0.1606	154.5388
2957.9502	0.9248	0.8000	0.5518	0.6332	0.1607	154.5913
2958.3679	0.9248	0.8000	0.5518	0.6333	0.1607	154.6438
2958.7855	0.9248	0.8000	0.5519	0.6335	0.1608	154.6963
2959.2032	0.9248	0.8000	0.5519	0.6337	0.1608	154.7431
2959.6209	0.9248	0.8000	0.5519	0.6338	0.1609	154.7839
2960.0386	0.9248	0.8000	0.5519	0.6340	0.1609	154.8258
2960.4563	0.9248	0.8000	0.5519	0.6342	0.1610	154.8783
2960.8740	0.9248	0.8000	0.5520	0.6343	0.1610	154.9308
2961.2916	0.9248	0.8000	0.5520	0.6345	0.1611	154.9822
2961.7093	0.9248	0.8000	0.5521	0.6347	0.1611	155.0329
2962.1270	0.9248	0.8000	0.5521	0.6349	0.1612	155.0837
2962.5447	0.9248	0.8000	0.5522	0.6350	0.1612	155.1345
2962.9624	0.9248	0.8000	0.5522	0.6352	0.1613	155.1853
2963.3801	0.9247	0.8000	0.5522	0.6354	0.1614	155.2377
2963.7978	0.9247	0.8000	0.5523	0.6355	0.1614	155.2903
2964.2154	0.9247	0.8000	0.5523	0.6357	0.1615	155.3368
2964.6331	0.9247	0.8000	0.5523	0.6359	0.1615	155.3776
2965.0508	0.9247	0.8000	0.5523	0.6360	0.1615	155.4199
2965.4685	0.9247	0.8000	0.5523	0.6362	0.1616	155.4725
2965.8862	0.9247	0.8000	0.5524	0.6364	0.1616	155.5251
2966.3039	0.9247	0.8000	0.5524	0.6365	0.1617	155.5777
2966.7215	0.9247	0.8000	0.5525	0.6367	0.1618	155.6303
2967.1392	0.9247	0.8000	0.5525	0.6369	0.1618	155.6823
2967.5569	0.9247	0.8000	0.5526	0.6370	0.1619	155.7331
2967.9746	0.9247	0.8000	0.5526	0.6372	0.1619	155.7840
2968.3923	0.9247	0.8000	0.5526	0.6374	0.1620	155.8238
2968.8100	0.9247	0.8000	0.5526	0.6375	0.1620	155.8629
2969.2277	0.9247	0.8000	0.5526	0.6377	0.1620	155.9094
2969.6453	0.9247	0.8000	0.5527	0.6379	0.1621	155.9620
2970.0630	0.9247	0.8000	0.5527	0.6380	0.1622	156.0146
2970.4807	0.9247	0.8000	0.5527	0.6382	0.1622	156.0673
2970.8984	0.9247	0.8000	0.5528	0.6384	0.1623	156.1199
2971.3161	0.9247	0.8000	0.5528	0.6385	0.1623	156.1726
2971.7338	0.9247	0.8000	0.5529	0.6387	0.1624	156.2253
2972.1514	0.9247	0.8000	0.5529	0.6389	0.1624	156.2737
2972.5691	0.9247	0.8000	0.5529	0.6390	0.1625	156.3145
2972.9868	0.9247	0.8000	0.5529	0.6392	0.1625	156.3554
2973.4045	0.9247	0.8000	0.5529	0.6394	0.1626	156.4060
2973.8222	0.9247	0.8000	0.5530	0.6395	0.1626	156.4569
2974.2399	0.9247	0.8000	0.5530	0.6397	0.1627	156.5078
2974.6575	0.9247	0.8000	0.5531	0.6399	0.1627	156.5588
2975.0752	0.9247	0.8000	0.5531	0.6400	0.1628	156.6042
2975.4929	0.9247	0.8000	0.5531	0.6401	0.1628	156.6247
2975.9106	0.9247	0.8000	0.5531	0.6402	0.1628	156.6451
2976.3283	0.9247	0.8000	0.5531	0.6403	0.1628	156.6748
2976.7460	0.9247	0.8000	0.5532	0.6403	0.1629	156.7071
2977.1637	0.9247	0.8000	0.5532	0.6404	0.1629	156.7394
2977.5813	0.9247	0.8000	0.5533	0.6405	0.1629	156.7717
2977.9990	0.9247	0.8000	0.5533	0.6406	0.1630	156.8040
2978.4167	0.9247	0.8000	0.5533	0.6407	0.1630	156.8362
2978.8344	0.9247	0.8000	0.5534	0.6408	0.1630	156.8685
2979.2521	0.9247	0.8000	0.5534	0.6409	0.1631	156.8937
2979.6698	0.9247	0.8000	0.5534	0.6409	0.1631	156.9141
2980.0874	0.9247	0.8000	0.5534	0.6410	0.1631	156.9371
2980.5051	0.9247	0.8000	0.5535	0.6411	0.1632	156.9694
2980.9228	0.9247	0.8000	0.5535	0.6412	0.1632	157.0017
2981.3405	0.9247	0.8000	0.5535	0.6413	0.1632	157.0325
2981.7582	0.9247	0.8000	0.5536	0.6414	0.1632	157.0631
2982.1759	0.9247	0.8000	0.5536	0.6414	0.1633	157.0886
2982.5936	0.9247	0.8000	0.5536	0.6415	0.1633	157.1073
2983.0112	0.9247	0.8000	0.5536	0.6416	0.1633	157.1263
2983.4289	0.9247	0.8000	0.5536	0.6417	0.1633	157.1586
2983.8466	0.9247	0.8000	0.5537	0.6418	0.1634	157.1910
2984.2643	0.9247	0.8000	0.5537	0.6419	0.1634	157.2233
2984.6820	0.9247	0.8000	0.5538	0.6419	0.1634	157.2556
2985.0997	0.9247	0.8000	0.5538	0.6420	0.1635	157.2879
2985.5173	0.9247	0.8000	0.5539	0.6421	0.1635	157.3203
2985.9350	0.9247	0.8000	0.5539	0.6422	0.1635	157.3526
2986.3527	0.9247	0.8000	0.5539	0.6423	0.1636	157.3749
2986.7704	0.9247	0.8000	0.5539	0.6424	0.1636	157.3954
2987.1881	0.9247	0.8000	0.5539	0.6424	0.1636	157.4212
2987.6058	0.9247	0.8000	0.5540	0.6425	0.1637	157.4535
2988.0234	0.9247	0.8000	0.5540	0.6426	0.1637	157.4859
2988.4411	0.9247	0.8000	0.5540	0.6427	0.1637	157.5182
2988.8588	0.9247	0.8000	0.5541	0.6428	0.1638	157.5506
2989.2765	0.9247	0.8000	0.5541	0.6429	0.1638	157.5829
2989.6942	0.9247	0.8000	0.5542	0.6429	0.1638	157.6153
2990.1119	0.9247	0.8000	0.5542	0.6430	0.1639	157.6445
2990.5296	0.9247	0.8000	0.5542	0.6431	0.1639	157.6650
2990.9472	0.9247	0.8000	0.5542	0.6432	0.1639	157.6854
2991.3649	0.9247	0.8000	0.5542	0.6433	0.1639	157.7147
2991.7826	0.9247	0.8000	0.5543	0.6434	0.1640	157.7453
2992.2003	0.9247	0.8000	0.5543	0.6434	0.1640	157.7759
2992.6180	0.9247	0.8000	0.5544	0.6435	0.1640	157.8065
2993.0357	0.9247	0.8000	0.5544	0.6436	0.1641	157.8373
2993.4533	0.9247	0.8000	0.5544	0.6437	0.1641	157.8696
2993.8710	0.9247	0.8000	0.5545	0.6438	0.1641	157.9020
2994.2887	0.9247	0.8000	0.5545	0.6439	0.1642	157.9344
2994.7064	0.9247	0.8000	0.5546	0.6439	0.1642	157.9668
2995.1241	0.9247	0.8000	0.5546	0.6440	0.1642	157.9956
2995.5418	0.9247	0.8000	0.5546	0.6441	0.1642	158.0161
2995.9595	0.9247	0.8000	0.5546	0.6442	0.1643	158.0366
2996.3771	0.9247	0.8000	0.5546	0.6443	0.1643	158.0679
2996.7948	0.9247	0.8000	0.5547	0.6444	0.1643	158.1003
2997.2125	0.9247	0.8000	0.5547	0.6444	0.1644	158.1327
2997.6302	0.9247	0.8000	0.5548	0.6445	0.1644	158.1651
2998.0479	0.9247	0.8000	0.5548	0.6446	0.1644	158.1975
2998.4656	0.9247	0.8000	0.5548	0.6447	0.1645	158.2299
2998.8832	0.9247	0.8000	0.5549	0.6448	0.1645	158.2623
2999.3009	0.9247	0.8000	0.5549	0.6449	0.1645	158.2947
2999.7186	0.9247	0.8000	0.5550	0.6449	0.1646	158.3272
3000.1363	0.9247	0.8000	0.5550	0.6450	0.1646	158.3562
3000.5540	0.9247	0.8000	0.5551	0.6451	0.1646	158.3784
3000.9717	0.9247	0.8000	0.5551	0.6451	0.1646	158.4006
3001.3894	0.9247	0.8000	0.5551	0.6451	0.1647	158.4228
3001.8070	0.9247	0.8000	0.5552	0.6452	0.1647	158.4449
3002.2247	0.9247	0.8000	0.5552	0.6452	0.1647	158.4671
3002.6424	0.9247	0.8000	0.5553	0.6453	0.1647	158.4893
3003.0601	0.9247	0.8000	0.5553	0.6453	0.1648	158.5115
3003.4778	0.9247	0.8000	0.5553	0.6453	0.1648	158.5337
3003.8955	0.9247	0.8000	0.5554	0.6454	0.1648	158.5559
3004.3131	0.9247	0.8000	0.5554	0.6454	0.1648	158.5780
3004.7308	0.9247	0.8000	0.5555	0.6455	0.1648	158.6002
3005.1485	0.9247	0.8000	0.5555	0.6455	0.1649	158.6224
3005.5662	0.9247	0.8000	0.5556	0.6456	0.1649	158.6446
3005.9839	0.9247	0.8000	0.5556	0.6456	0.1649	158.6668
3006.4016	0.9247	0.8000	0.5556	0.6456	0.1649	158.6890
3006.8192	0.9247	0.8000	0.5557	0.6457	0.1650	158.7112
3007.2369	0.9247	0.8000	0.5557	0.6457	0.1650	158.7334
3007.6546	0.9247	0.8000	0.5558	0.6458	0.1650	158.7556
3008.0723	0.9247	0.8000	0.5558	0.6458	0.1650	158.7778
3008.4900	0.9247	0.8000	0.5558	0.6458	0.1651	158.8000
3008.9077	0.9247	0.8000	0.5559	0.6459	0.1651	158.8222
3009.3254	0.9247	0.8000	0.5559	0.6459	0.1651	158.8444
3009.7430	0.9247	0.8000	0.5560	0.6460	0.1651	158.8666
3010.1607	0.9247	0.8000	0.5560	0.6460	0.1651	158.8888
3010.5784	0.9247	0.8000	0.5561	0.6461	0.1652	158.9110
3010.9961	0.9247	0.8000	0.5561	0.6461	0.1652	158.9332
3011.4138	0.9247	0.8000	0.5561	0.6461	0.1652	158.9554
3011.8315	0.9247	0.8000	0.5562	0.6462	0.1652	158.9777
3012.2491	0.9247	0.8000	0.5562	0.6462	0.1653	158.9999
3012.6668	0.9247	0.8000	0.5563	0.6463	0.1653	159.0221
3013.0845	0.9247	0.8000	0.5563	0.6463	0.1653	159.0443
3013.5022	0.9247	0.8000	0.5564	0.6464	0.1653	159.0665
3013.9199	0.9247	0.8000	0.5564	0.6464	0.1654	159.0888
3014.3376	0.9247	0.8000	0.5565	0.6464	0.1654	159.1206
3014.7553	0.9247	0.8000	0.5566	0.6465	0.1654	159.1548
