TIC,RAJ2000,DEJ2000,GAIA,Bmag,Vmag,Teff,logg,[M/H],Rad,Mass,LClass,Dist
311208700,279.41911439766,15.15409447387,4509180649619234176,17.3,16.645,5717.0,4.346,,1.123,1.02,"DWARF",1483.97
150708125,279.23389639528,15.06036700223,4509180958856577152,18.489,17.377,5870.0,3.9568,,1.792,1.06,"DWARF",3232.61
150708005,279.23209670624,15.09099574792,4509181268094230528,18.051,17.217,5790.0,3.6383,,2.561,1.04,"DWARF",4143.79
150708015,279.23310806335,15.08818662507,4509181268094229248,18.574,17.659,5735.0,4.1124,,1.469,1.02,"DWARF",2944.44
150707924,279.23623344083,15.11487167883,4509182436325341696,19.107,17.928,5844.0,4.0945,,1.522,1.05,"DWARF",3499.85
150846097,279.30434265019,15.12851433956,4509183260959051008,18.578,17.483,5770.0,4.3089,,1.178,1.03,"DWARF",2315.56
150846187,279.31701996737,15.15296066648,4509183398398328320,18.745,17.961,5714.0,3.9195,,1.835,1.02,"DWARF",4270.24
150846203,279.35323922311,15.1565191984,4509183570197012096,18.127,17.286,5862.0,3.7419,,2.295,1.06,"DWARF",4179.56
150846163,279.36027892579,15.14631740813,4509183501477530496,18.152,17.23,5812.0,3.3991,,3.389,1.05,"DWARF",5841.23
150846247,279.38304944418,15.16733050029,4509183634611910912,19.06,17.755,5739.0,3.914,,1.855,1.03,"DWARF",3941.82
150707648,279.2699031353,15.20304617475,4509184562324925952,17.445,17.23,5725.0,4.3372,,1.134,1.02,"DWARF",1996.5
150846440,279.33890406448,15.22485227277,4509184841507357952,17.715,16.934,5806.0,3.4677,,3.117,1.04,"DWARF",4858.96
150846406,279.31875007583,15.21359006465,4509185013306051840,17.896,16.665,5774.0,3.9158,,1.852,1.03,"DWARF",2651.93
311208683,279.51219681958,15.14582907631,4509185391263097728,17.385,16.053,5826.0,3.4146,,3.329,1.05,"DWARF",2607.65
1682793417,279.57399390725,15.21878313139,4509187762086148864,,16.912,5864.0,4.3352,,1.159,1.06,"DWARF",1826.63
236853117,279.56934264212,15.22424423731,4509187826500112128,17.267,16.774,5806.0,3.7441,,2.267,1.04,"DWARF",3270.74
236853098,279.57210173783,15.21930771777,4509187762086149888,17.071,16.493,5740.0,4.1848,,1.358,1.03,"DWARF",1781.42
236853154,279.63397497203,15.23673455051,4509187933884823808,18.346,17.322,5736.0,3.8847,,1.91,1.02,"DWARF",3546.97
236853152,279.55802211051,15.23622914182,4509188586719878272,18.109,17.431,5728.0,3.8534,,1.98,1.02,"DWARF",3628.42
1682793935,279.58126542458,15.25262167221,4509188999036734976,,16.98,5847.0,3.9703,,1.764,1.06,"DWARF",2957.22
311208769,279.41419560592,15.18293507811,4509189583151220608,17.965,17.478,5821.0,4.3333,,1.156,1.05,"DWARF",2329.78
150846379,279.37620421394,15.20668253148,4509189888084379264,17.863,16.762,5767.0,3.8205,,2.066,1.03,"DWARF",2981.02
150846369,279.37773868604,15.204622736,4509189819364900864,18.496,17.883,5842.0,4.3342,,1.155,1.05,"DWARF",2851.44
150846428,279.39903077747,15.22137673325,4509189961108357632,18.147,16.582,5898.0,3.2206,,4.202,1.07,"DWARF",6125.38
150846479,279.3656487812,15.23758755156,4509190751382354432,17.337,16.379,5862.0,3.959,,1.787,1.06,"DWARF",2259.04
150846487,279.37183354615,15.24028857726,4509190854461569024,19.027,17.808,5719.0,4.4866,,0.955,1.02,"DWARF",2159.64
311208999,279.40425349951,15.26396907786,4509191198058952448,18.654,17.721,5880.0,3.855,,2.024,1.07,"DWARF",4306.52
311209048,279.40430928515,15.28014799574,4509191301138172672,18.556,17.518,5876.0,3.9591,,1.787,1.06,"DWARF",3460.52
311209096,279.42559660197,15.2950273183,4509191438578212096,18.186,17.646,5748.0,3.7724,,2.184,1.03,"DWARF",4234.39
311209113,279.40958184239,15.30155381078,4509191610375823232,18.034,17.494,5779.0,4.4087,,1.055,1.04,"DWARF",2024.48
311209133,279.40401785456,15.30772207417,4509191709150662400,18.86,17.834,5795.0,4.1762,,1.379,1.04,"DWARF",3002.64
311209106,279.5103558412,15.29901188195,4509191988334002816,17.307,16.565,5708.0,4.2339,,1.278,1.02,"DWARF",1665.39
311209129,279.48558742352,15.30584555166,4509192228852179968,18.856,17.888,5850.0,3.7408,,2.298,1.06,"DWARF",5024.92
311209153,279.52651440488,15.3139876568,4509192361985695744,18.972,17.964,5768.0,4.6204,,0.823,1.03,"DWARF",2007.67
236853387,279.53917249263,15.3079755481,4509192331931379968,16.068,17.54,5737.0,3.7693,,2.181,1.02,"DWARF",4136.75
1682795371,279.55103221925,15.31569149105,4509192430705175040,,17.258,5728.0,3.9485,,1.775,1.02,"DWARF",3012.23
236853477,279.57002612516,15.32974441207,4509192469370325760,17.331,16.316,5836.0,4.1113,,1.493,1.05,"DWARF",1886.77
311209221,279.47246765167,15.33526149834,4509193087845646848,17.24,16.182,5750.0,3.7437,,2.257,1.03,"DWARF",2285.08
311209251,279.44665541714,15.34400260775,4509193255338916352,19.01,16.522,5846.0,3.8424,,2.044,1.06,"DWARF",4509.16
1682795717,279.46699386245,15.34843667405,4509193289698657152,,16.592,5732.0,4.3865,,1.072,1.02,"DWARF",1462.58
311209288,279.51089620477,15.35423312381,4509193534522238976,18.358,17.574,5883.0,4.1491,,1.443,1.07,"DWARF",3032.58
15049749,279.84184762149,15.11677058671,4509194049917603456,18.138,17.743,5821.0,4.6158,,0.835,1.05,"DWARF",2007.68
15049774,279.8369502212,15.11091087501,4509194011255030656,17.469,17.637,5889.0,4.5009,,0.962,1.07,"DWARF",2238.54
15049721,279.82217147396,15.12580981312,4509194221716312960,17.459,16.761,5790.0,4.6495,,0.799,1.04,"DWARF",1404.93
15049551,279.84580975904,15.1639642778,4509194462234496128,18.858,17.888,5779.0,3.972,,1.744,1.04,"DWARF",3928.88
15049637,279.83382028877,15.14527146748,4509194423571971840,17.643,17.139,5796.0,4.1333,,1.449,1.04,"DWARF",2667.82
15049651,279.84632225378,15.14217697429,4509194359155264384,18.04,17.576,5813.0,4.6842,,0.772,1.05,"DWARF",1779.05
15152493,279.92319194336,15.16698056355,4509194668392882688,17.155,16.288,5779.0,3.6337,,2.574,1.04,"DWARF",2566.35
15049411,279.89242987079,15.20457470494,4509195011990313600,17.344,16.505,5863.0,3.5747,,2.782,1.06,"DWARF",3377.73
15049593,279.82102595245,15.15404955924,4509195179486237952,18.49,17.776,5765.0,4.2932,,1.199,1.03,"DWARF",2911.32
285504943,279.7751888457,15.18031568776,4509195424307226624,17.668,16.519,5850.0,4.0662,,1.58,1.06,"DWARF",2789.27
15049486,279.78131812873,15.18459106828,4509195424307226240,17.239,16.447,5831.0,4.14,,1.444,1.05,"DWARF",2369.02
15049382,279.83181329898,15.20998783269,4509195905343551872,17.527,16.521,5783.0,3.9831,,1.722,1.04,"DWARF",2365.94
15049381,279.82022341699,15.21004258029,4509195939703297024,18.063,17.437,5754.0,3.4354,,3.219,1.03,"DWARF",6755.89
15049396,279.80899060389,15.20676824165,4509195939703302016,16.317,17.182,5730.0,4.2753,,1.218,1.02,"DWARF",2287.59
15049320,279.83931538281,15.22661554004,4509196077142251904,17.588,16.613,5716.0,4.1704,,1.375,1.02,"DWARF",2170.63
15152658,279.97099866656,15.21338606887,4509196317660331392,,17.778,5719.0,4.1244,,1.449,1.02,"DWARF",2752.14
15152652,279.9172631589,15.21166544255,4509196455099314560,17.051,16.62,5850.0,3.8259,,2.083,1.06,"DWARF",2293.17
15152668,279.93631772736,15.21831669015,4509196558171259904,17.008,16.302,5769.0,3.4686,,3.099,1.03,"DWARF",3353.5
15152753,279.94313308237,15.23938803019,4509196970495396480,18.301,17.741,5892.0,4.3239,,1.18,1.07,"DWARF",2533.63
15152723,279.90694679748,15.2327303056,4509197382812273280,18.573,17.658,5746.0,4.2982,,1.192,1.03,"DWARF",2314.65
285504999,279.75471299654,15.19393666926,4509198447964224128,18.047,17.549,5772.0,4.3179,,1.166,1.03,"DWARF",2699.51
285505022,279.75827637135,15.20020691752,4509198443661496960,17.929,17.603,5891.0,4.2936,,1.222,1.07,"DWARF",2945.33
15049445,279.77622629693,15.19494917595,4509198478021219968,18.588,17.905,5820.0,4.5191,,0.933,1.05,"DWARF",2524.9
285505130,279.75838188404,15.22822157981,4509198791561630720,16.805,17.043,5873.0,3.7071,,2.388,1.06,"DWARF",4568.87
15049299,279.79064015741,15.23064914105,4509198963360306560,17.143,16.533,5881.0,3.955,,1.804,1.07,"DWARF",2750.11
285505215,279.7716871546,15.25220454011,4509199233935612544,18.463,17.798,5772.0,3.9456,,1.789,1.03,"DWARF",4611.72
15049209,279.79950108271,15.25366940412,4509199306957699584,17.286,17.032,5889.0,4.427,,1.048,1.07,"DWARF",2039.24
285505136,279.69429099388,15.22967303808,4509199513116629248,16.91,16.549,5700.0,4.429,,1.021,1.02,"DWARF",1535.4
285505202,279.6833757645,15.24813289624,4509199787994544768,17.331,16.927,5804.0,4.0205,,1.649,1.04,"DWARF",2662.56
285505154,279.68971900193,15.23446852749,4509199714971906176,17.902,17.18,5816.0,3.8513,,2.014,1.05,"DWARF",3690.1
285505287,279.7293574088,15.27181793194,4509199891073314176,17.55,16.441,5850.0,3.957,,1.791,1.06,"DWARF",3215.05
285505247,279.76657664073,15.26181789403,4509200028512233856,17.002,16.469,5886.0,4.0244,,1.665,1.07,"DWARF",2679.9
285505344,279.77185131073,15.28896937192,4509200200310945024,17.682,17.441,5781.0,4.0339,,1.624,1.04,"DWARF",3551.42
1682798771,279.75372374579,15.28760254674,4509200303390172032,,17.598,5759.0,3.9135,,1.857,1.03,"DWARF",4253.07
285505357,279.74651346091,15.29468725273,4509200303390181376,17.707,17.457,5812.0,3.6285,,2.602,1.05,"DWARF",5688.94
285505295,279.73318781288,15.27280659435,4509200264727821696,17.66,17.122,5705.0,4.1581,,1.394,1.02,"DWARF",2546.69
285505418,279.75908297872,15.31175941555,4509200505246094464,18.605,17.674,5847.0,4.2203,,1.323,1.06,"DWARF",3317.72
15049166,279.83877597771,15.26778114174,4509200608325188736,18.864,17.874,5763.0,3.6912,,2.398,1.03,"DWARF",5720.72
1682799022,279.8207485032,15.29704869936,4509200917562913920,,17.511,5741.0,4.2773,,1.221,1.03,"DWARF",2455.13
1682799152,279.88524439741,15.3204487136,4509201196743629696,,17.247,5808.0,3.9173,,1.857,1.04,"DWARF",3064.37
15048936,279.8613063218,15.33109393135,4509201471621241216,18.308,16.667,5721.0,4.302,,1.181,1.02,"DWARF",1887.96
15048941,279.82182327621,15.3298831964,4509201883938127232,18.089,17.436,5707.0,4.2404,,1.268,1.02,"DWARF",2567.32
285505452,279.77020421762,15.32258239532,4509201982714873984,18.421,17.849,5823.0,4.6369,,0.815,1.05,"DWARF",2277.41
15048798,279.8815588641,15.3685538932,4509202364974456960,18.893,17.775,5821.0,4.587,,0.863,1.05,"DWARF",1871.96
15048784,279.81457779887,15.37279474388,4509202571132935296,17.677,17.115,5873.0,,,,,,7693.38
15153099,279.95951827376,15.3431223548,4509204323479476864,17.853,16.452,5782.0,4.0896,,1.523,1.04,"DWARF",1622.64
15153113,280.02154228777,15.34777343409,4509204426558658048,17.198,16.054,5812.0,4.0986,,1.515,1.05,"DWARF",1409.26
15153145,279.99421576377,15.35661132057,4509204667076850432,16.435,16.025,5723.0,3.7796,,2.156,1.02,"DWARF",1696.18
15305282,280.13065132788,15.38711616955,4509205762286279552,18.685,17.432,5705.0,3.6277,,2.567,1.02,"DWARF",3370.31
15305239,280.09266825768,15.39981201967,4509206213265050368,17.889,16.492,5787.0,3.6202,,2.615,1.04,"DWARF",2462.86
15305068,280.08003399516,15.45177319418,4509206969179342336,18.892,17.992,5885.0,4.0308,,1.653,1.07,"DWARF",3476.04
15244159,280.11013789187,15.47401628221,4509207106618294656,18.846,17.656,5875.0,3.9655,,1.774,1.06,"DWARF",3185.19
15153233,279.91727106645,15.37978474709,4509207617712130176,18.141,17.557,5709.0,,,,,,1907.87
15153410,280.01713161818,15.42509555887,4509209408713862784,17.802,16.866,5716.0,,,,,,2485.9
15153381,280.01599922361,15.41812347571,4509209340001300096,17.724,17.12,5745.0,4.1224,,1.46,1.03,"DWARF",2199.64
15305059,280.0454828123,15.45407742605,4509209580519479168,16.54,16.341,5730.0,3.8783,,1.924,1.02,"DWARF",1975.6
15305081,280.03557160025,15.44822750679,4509209580519480704,18.313,17.333,5773.0,3.6043,,2.65,1.03,"DWARF",3735.6
15305140,280.04756131908,15.43012673846,4509209473138152704,18.568,16.803,5855.0,3.7524,,2.267,1.06,"DWARF",3036.12
15305063,280.07449002474,15.45274290556,4509209924116845568,18.178,17.346,5847.0,3.8345,,2.063,1.06,"DWARF",3172.71
15244166,280.03984291119,15.47247817612,4509210164635049600,17.817,16.753,5791.0,3.9468,,1.795,1.04,"DWARF",2787.92
15153630,280.00269577984,15.48647315002,4509210680031161856,18.134,17.375,5893.0,3.8178,,2.113,1.07,"DWARF",3748.61
15153596,279.94112187982,15.47563439953,4509210783110407552,18.95,17.569,5749.0,3.5822,,2.719,1.03,"DWARF",4969.8
15153638,279.96712047428,15.48830448723,4509210744448619776,18.865,17.956,5719.0,4.2289,,1.285,1.02,"DWARF",2973.75
15153672,280.00950966367,15.49600987456,4509211057988286464,18.804,17.707,5878.0,3.505,,3.014,1.06,"DWARF",6083.22
15153724,280.00508282257,15.51098975155,4509211264146734720,17.724,16.437,5839.0,3.9534,,1.79,1.05,"DWARF",2145.33
285505243,279.66754503899,15.26103881799,4509211539025075456,17.405,16.626,5771.0,3.9064,,1.872,1.03,"DWARF",2607.43
285505366,279.68736819721,15.29694417149,4509211779542834560,16.768,16.303,5736.0,4.2356,,1.275,1.02,"DWARF",1591.76
285505392,279.67117228088,15.30398832842,4509211947038951296,18.609,17.728,5773.0,4.0628,,1.563,1.03,"DWARF",3304.28
285505355,279.67467081135,15.29422439606,4509211951341532672,17.747,16.539,5734.0,4.3376,,1.134,1.02,"DWARF",1687.67
285505449,279.72814346856,15.32220533939,4509212294938905344,16.522,16.027,5721.0,4.1092,,1.475,1.02,"DWARF",1715.32
285505477,279.6960056634,15.32864656275,4509212398018143360,18.531,17.619,5883.0,3.9539,,1.806,1.07,"DWARF",3898.51
285505510,279.70875128445,15.33905351017,4509212501097358976,18.557,17.559,5744.0,3.5946,,2.68,1.03,"DWARF",5280.54
236853392,279.63866557134,15.31006997337,4509212672896071552,17.675,16.443,5814.0,3.7371,,2.297,1.05,"DWARF",2915.21
285505461,279.6585613404,15.32580130714,4509212810335025152,18.334,17.92,5731.0,4.4995,,0.941,1.02,"DWARF",2179.42
236853417,279.59291968536,15.31596275477,4509212909111660672,17.922,17.742,5843.0,4.0854,,1.538,1.05,"DWARF",3430.0
236853526,279.625525013,15.34395983957,4509213050853223296,17.617,16.79,5863.0,3.9124,,1.886,1.06,"DWARF",2792.56
285505658,279.66677612385,15.38355171811,4509213600609042688,17.519,16.773,5707.0,3.7525,,2.224,1.02,"DWARF",3006.42
285505542,279.73956029813,15.34850084486,4509213806767406592,,17.944,5836.0,4.2294,,1.303,1.05,"DWARF",3478.13
15048792,279.78441413696,15.37057079096,4509213905544227072,18.845,17.91,5752.0,4.0925,,1.511,1.03,"DWARF",3826.72
285505583,279.72195670042,15.36222412219,4509214081645333248,17.151,16.216,5884.0,3.7495,,2.286,1.07,"DWARF",2887.56
