TIC,RAJ2000,DEJ2000,GAIA,Bmag,Vmag,Teff,logg,[M/H],Rad,Mass,LClass,Dist
357320922,286.7266624143,16.5478430279,4513152802872738944,19.642,18.517,5764.0,4.2888,,1.205,1.03,"DWARF",3181.25
1806279963,286.77303255223,16.55977254585,4513152875931021824,,19.86,5779.0,4.7487,,0.713,1.04,"DWARF",3449.33
1806280264,286.71199923061,16.5666704092,4513153077763767936,,19.239,5799.0,4.1925,,1.353,1.04,"DWARF",5035.91
1806280322,286.71219433302,16.57843002641,4513153112110583936,,19.512,5711.0,4.5327,,0.906,1.02,"DWARF",3868.15
357320957,286.7171646344,16.55289630323,4513153009031201536,,18.662,5790.0,3.9531,,1.782,1.04,"DWARF",4764.25
1806280433,286.74460387299,16.57672468746,4513153150808931840,,19.138,5804.0,4.0299,,1.632,1.04,"DWARF",5323.32
1806280588,286.74558066019,16.59541923577,4513153249549625856,,19.441,5847.0,4.434,,1.034,1.06,"DWARF",4329.0
1806280598,286.74428150093,16.58964588041,4513153253886348160,,19.062,5816.0,3.9287,,1.842,1.05,"DWARF",5697.61
1806280656,286.66163872481,16.54120180391,4513153283909021184,,19.627,5722.0,,,,,"DWARF",2470.89
1806280737,286.67080494112,16.54852283239,4513153322605922816,,19.998,5813.0,,,,,"DWARF",2584.11
1806280843,286.65251615179,16.55157647461,4513153386988311424,,19.539,5812.0,4.6252,,0.826,1.05,"DWARF",3672.67
1806280681,286.65498740979,16.53896429182,4513153288248036864,,19.905,5713.0,4.9741,,0.545,1.02,"DWARF",2875.52
